item_id;product;domain_id;sold_quantity;title;tags;category_id;price;seller_address.country.name;official_store_id;condition;start_time;listing_type_id;seller_address.state.name;catalog_product_id;seller_id;health;initial_quantity;warranty;available_quantity;original_price;base_price;questions_total;user_user_type;user_seller_reputation.transactions.ratings.negative;user_seller_reputation.transactions.ratings.positive;user_seller_reputation.level_id;user_seller_reputation.transactions.ratings.neutral;user_nickname;user_seller_reputation.transactions.completed;user_seller_reputation.transactions.canceled;user_seller_reputation.power_seller_status;product_domain_id;product_name
MLA874749314;Apple Macbook;MLA-NOTEBOOKS;3;Macbook Air 13.3 2020 Retina Sensor Id Ssd 256gb Gtia Oficia;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;189999.0;Argentina;;new;2020-08-23T13:30:49.000Z;gold_special;Capital Federal;MLA15913938;225480741;0.9;3000;Garantía de fábrica: 12 meses;1500;;189999.0;;normal;0.0;1.0;5_green;0.0;MLSERCOFIN;4411.0;336.0;platinum;MLA-NOTEBOOKS;Apple MacBook Air A2179
MLA864345958;Apple Macbook;MLA-NOTEBOOKS;0;Computadora Apple Macbook Pc Mini Intel Core I5 500gb Efe 60;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;75000.0;Argentina;;used;2020-06-25T01:54:57.000Z;gold_special;Capital Federal;;558665281;0.66;1;Sin garantía;1;;75000.0;;normal;0.0;1.0;5_green;0.0;DRAGONCENTER;27.0;17.0;;;
MLA886466077;Apple Macbook;MLA-NOTEBOOKS;1;Nueva Macbook Air 2020 I5 512gb Sellada Garantia;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;239000.0;Argentina;;new;2020-11-02T16:41:34.000Z;gold_special;Capital Federal;MLA15913938;115018658;0.9;2;Garantía de fábrica: 6 meses;1;;239000.0;;normal;0.0;0.99;5_green;0.01;DEVOTOELECTRONICS;17786.0;1123.0;platinum;MLA-NOTEBOOKS;Apple MacBook Air A2179
MLA883827185;Apple Macbook;MLA-NOTEBOOKS;5;Apple Macbook Pro 13.3 I5 16gb 1tb Ssd Touch Bar Silver ;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;369800.0;Argentina;;new;2020-10-14T14:19:04.000Z;gold_special;Capital Federal;;110242209;0.8;15;Garantía de fábrica: 12 meses;1;;369800.0;;normal;0.01;0.97;5_green;0.02;VEINTEDOCEPC;17239.0;902.0;platinum;;
MLA869569614;Apple Macbook;MLA-NOTEBOOKS;5;Apple Macbook Air 13  I5 1.1 Ghz 8gb 512gb Ssd Mvh22le/a;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;264999.0;Argentina;;new;2020-07-22T20:07:23.000Z;gold_special;Capital Federal;;176546321;0.8;11;Garantía del vendedor: 6 meses;1;;264999.0;;normal;0.01;0.98;5_green;0.01;GOPRO STORE;4690.0;347.0;platinum;;
MLA873752733;Apple Macbook;MLA-NOTEBOOKS;1;Macbook Pro 16 Touchbar I9 Ssd 1tb 16gb Video 4gb Garantia;['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible'];MLA1652;699999.0;Argentina;;new;2020-08-17T14:19:54.000Z;gold_special;Capital Federal;MLA15532281;225480741;0.9;99999;Garantía de fábrica: 12 meses;50000;;699999.0;;normal;0.0;1.0;5_green;0.0;MLSERCOFIN;4411.0;336.0;platinum;MLA-NOTEBOOKS;Apple MacBook Pro A2141
MLA874544391;Apple Macbook;MLA-NOTEBOOKS;0;Macbook Pro 15  Quadcore I7 2.2gz 8g Ssd 500g + Hd 500g Caja;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;90000.0;Argentina;;used;2020-08-21T22:52:31.000Z;gold_special;Capital Federal;;164032151;0.66;1;Garantía del vendedor: 1 meses;1;;90000.0;;normal;0.01;0.97;5_green;0.02;SERVICIOSAPPLEMAC;342.0;107.0;silver;;
MLA862047981;Apple Macbook;MLA-NOTEBOOKS;0;Macbook Pro Retina 15 2015 I7 2.2gz 16g 250g Bateria Usada;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;200000.0;Argentina;;used;2020-06-13T03:58:24.000Z;gold_special;Capital Federal;;164032151;0.66;1;Garantía del vendedor: 1 meses;1;;200000.0;;normal;0.01;0.97;5_green;0.02;SERVICIOSAPPLEMAC;342.0;107.0;silver;;
MLA847744939;Apple Macbook;MLA-NOTEBOOKS;0;Macbook Pro 16 I9 8cores Ssd1tb 16gb Video 4gb Grtia. Factu;['good_quality_thumbnail', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;699999.0;Argentina;;new;2020-04-07T14:31:08.000Z;gold_special;Capital Federal;MLA15532281;225480741;0.81;1000;Garantía de fábrica: 12 meses;500;;699999.0;;normal;0.0;1.0;5_green;0.0;MLSERCOFIN;4411.0;336.0;platinum;MLA-NOTEBOOKS;Apple MacBook Pro A2141
MLA847743217;Apple Macbook;MLA-NOTEBOOKS;4;Nueva Macbook Pro 2020 16 Touchbar I7 9na 6cores Ssd512 16gb;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;599999.0;Argentina;;new;2020-04-07T14:14:02.000Z;gold_special;Capital Federal;MLA15532281;225480741;0.9;901;Garantía de fábrica: 12 meses;500;;599999.0;;normal;0.0;1.0;5_green;0.0;MLSERCOFIN;4411.0;336.0;platinum;MLA-NOTEBOOKS;Apple MacBook Pro A2141
MLA867186771;Apple Macbook;MLA-NOTEBOOKS;0;Macbook Pro 13  2012 Core I5 2.5gz 8g 250g Ssd 450 Ciclos;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;80000.0;Argentina;;used;2020-07-09T03:18:06.000Z;gold_special;Capital Federal;;164032151;0.66;1;Garantía del vendedor: 1 meses;1;;80000.0;;normal;0.01;0.97;5_green;0.02;SERVICIOSAPPLEMAC;342.0;107.0;silver;;
MLA875196164;Apple Macbook;MLA-NOTEBOOKS;3;Macbook Pro 13  Con Touch Bar: 2.0ghz Quad-core I5, 512gb;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;399999.0;Argentina;;new;2020-08-26T13:50:28.000Z;gold_special;Santa Fe;;208137579;0.8;4;Garantía de fábrica: 1 años;1;459999;399999.0;;normal;0.01;0.98;5_green;0.01;ONECLICKARG;16520.0;877.0;platinum;;
MLA877817593;Apple Macbook;MLA-NOTEBOOKS;0;Macbook Pro 15  2010 I5 2.53gz 8g Ram Ssd 250g  ;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;75000.0;Argentina;;used;2020-09-10T03:45:10.000Z;gold_special;Capital Federal;;164032151;0.77;1;Garantía del vendedor: 1 meses;1;;75000.0;;normal;0.01;0.97;5_green;0.02;SERVICIOSAPPLEMAC;342.0;107.0;silver;;
MLA869314461;Apple Macbook;MLA-NOTEBOOKS;0;Computadora Macbook Pro 13 Mid 2012 Disco Rígido Nuevo;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;98333.0;Argentina;;used;2020-07-21T14:43:02.000Z;gold_special;Capital Federal;;48895137;0.88;1;Sin garantía;1;;98333.0;;normal;0.0;0.96;5_green;0.04;LUGIAMBRUNI;64.0;6.0;;;
MLA874198875;Apple Macbook;MLA-NOTEBOOKS;0;Macbook Pro 17  Quadcore I7 2.4 8g 500g Hd Graficos 1g 2011;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;100000.0;Argentina;;used;2020-08-20T03:30:54.000Z;gold_special;Capital Federal;;164032151;0.77;1;Garantía del vendedor: 1 meses;1;;100000.0;10.0;normal;0.01;0.97;5_green;0.02;SERVICIOSAPPLEMAC;342.0;107.0;silver;;
MLA903179553;Apple Macbook;MLA-NOTEBOOKS;0;Apple Macbook Air 13.3 2020 Intel Core I5 512gb;['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible'];MLA1652;244999.0;Argentina;1938;new;2021-01-05T15:15:30.000Z;gold_special;Buenos Aires;;608846165;0.87;30;Garantía de fábrica: 12 meses;1;;244999.0;;brand;0.07;0.9;5_green;0.03;ELECTRONICAFLA;191044.0;8614.0;platinum;;
MLA869735308;Apple Macbook;MLA-NOTEBOOKS;2;Apple Macbook Air 13  Mvh22le/a Core I5 8gb 512gb Space Gray;['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible'];MLA1652;254999.0;Argentina;;new;2020-07-23T18:33:05.000Z;gold_special;Capital Federal;;4641264;0.9;3;Garantía de fábrica: 12 meses;1;;254999.0;;normal;0.02;0.96;5_green;0.02;PHOTOSTORE;190709.0;11554.0;platinum;;
MLA678667577;Apple Macbook;MLA-NOTEBOOKS;25;New Macbook Air 13' I5 8gb Ssd 512/256/128 Gb 2.9ghz Garanti;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;259999.0;Argentina;;new;2017-08-14T17:38:07.000Z;gold_pro;Capital Federal;MLA15306717;225480741;1.0;768;12 MESES CON FACTURA;500;;259999.0;;normal;0.0;1.0;5_green;0.0;MLSERCOFIN;4411.0;336.0;platinum;MLA-NOTEBOOKS;Apple MacBook Air A1466 - Silver - 8 GB - 128 GB - 1440 px x 900 px - Intel HD Graphics 6000 - Intel - Core i5 - 5350U - macOS - Sierra - 10
MLA870632222;Apple Macbook;MLA-NOTEBOOKS;0;Macbook Pro Retina 13 Pulgadas 2015;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;150000.0;Argentina;;used;2020-07-28T21:07:29.000Z;gold_special;Buenos Aires;MLA15741417;151734557;0.66;1;Sin garantía;1;;150000.0;24.0;normal;0.0;0.94;5_green;0.06;LULABERT;63.0;6.0;;MLA-NOTEBOOKS;Apple MacBook Pro A1502
MLA756459695;Apple Macbook;MLA-NOTEBOOKS;0;Macbook Pro 15  I7 2.2ghz 8g Ram 500g Disco 2011;['dragged_bids_and_visits', 'poor_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;80000.0;Argentina;;used;2018-11-03T04:38:40.000Z;gold_special;Capital Federal;;164032151;0.66;1;;1;;80000.0;45.0;normal;0.01;0.97;5_green;0.02;SERVICIOSAPPLEMAC;342.0;107.0;silver;;
MLA869570604;Apple Macbook;MLA-NOTEBOOKS;2;Apple Macbook Air 13  I5 1.1 Ghz 8gb 512gb Ssd Mvh22le/a;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;320649.0;Argentina;;new;2020-07-22T20:10:54.000Z;gold_pro;Capital Federal;;176546321;0.9;4;Garantía de fábrica: 12 meses;1;;320649.0;;normal;0.01;0.98;5_green;0.01;GOPRO STORE;4690.0;347.0;platinum;;
MLA902755851;Apple Macbook;MLA-NOTEBOOKS;1;Macbook Pro 16  Con Touch Bar: 2.6ghz 6-core I7, 512gb;['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;599999.0;Argentina;;new;2020-12-31T14:31:12.000Z;gold_pro;Santa Fe;MLA15532281;208137579;0.9;3;Garantía de fábrica: 1 años;1;669999;599999.0;0.0;normal;0.01;0.98;5_green;0.01;ONECLICKARG;16520.0;877.0;platinum;MLA-NOTEBOOKS;Apple MacBook Pro A2141
MLA879066374;Apple Macbook;MLA-NOTEBOOKS;10;Macbook Air 13  1.1 Ghz 2020 New Dual-core Core I3, 256gb;['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible'];MLA1652;249999.0;Argentina;;new;2020-09-16T17:49:44.000Z;gold_pro;Santa Fe;MLA15913938;208137579;0.9;23;Garantía de fábrica: 1 años;1;289999;249999.0;68.0;normal;0.01;0.98;5_green;0.01;ONECLICKARG;16520.0;877.0;platinum;MLA-NOTEBOOKS;Apple MacBook Air A2179
MLA829595674;Apple Macbook;MLA-NOTEBOOKS;5;New Macbook Pro Retina 2020 Touchbar I5 8gb Garantía Factura;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible'];MLA1652;399999.0;Argentina;;new;2019-12-09T21:54:55.000Z;gold_special;Capital Federal;MLA16598196;225480741;0.9;901;Garantía del vendedor: 12 meses;500;;399999.0;103.0;normal;0.0;1.0;5_green;0.0;MLSERCOFIN;4411.0;336.0;platinum;MLA-NOTEBOOKS;Apple MacBook Pro A2289
MLA903179544;Apple Macbook;MLA-NOTEBOOKS;0;Apple Macbook Pro 13.3 2020 Touch Bar Core I5 1tb;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;384999.0;Argentina;1938;new;2021-01-05T15:15:27.000Z;gold_special;Buenos Aires;;608846165;0.87;18;Garantía de fábrica: 12 meses;2;;384999.0;;brand;0.07;0.9;5_green;0.03;ELECTRONICAFLA;191044.0;8614.0;platinum;;
MLA877579515;Apple Macbook;MLA-NOTEBOOKS;0;Macbookpro Retina 15 2015 Cpu/i 7 2.8ghz 16g 1tssd R9  2g;['immediate_payment', 'cart_eligible'];MLA1652;230000.0;Argentina;;used;2020-09-09T13:27:01.000Z;gold_special;Capital Federal;;164032151;0.77;1;Garantía del vendedor: 1 meses;1;;230000.0;12.0;normal;0.01;0.97;5_green;0.02;SERVICIOSAPPLEMAC;342.0;107.0;silver;;
MLA874545708;Apple Macbook;MLA-NOTEBOOKS;0;Macbook Air 13  2013 I7 1.7gz 8g Ram Ssd 120g Catalina 10.15;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;105000.0;Argentina;;used;2020-08-21T23:04:22.000Z;gold_special;Capital Federal;MLA15306716;164032151;0.77;1;Garantía del vendedor: 1 meses;1;;105000.0;12.0;normal;0.01;0.97;5_green;0.02;SERVICIOSAPPLEMAC;342.0;107.0;silver;MLA-NOTEBOOKS;Apple MacBook Air A1466
MLA896869106;Apple Macbook;MLA-NOTEBOOKS;2;Apple Macbook Air 2020 13.3 Core I3 8gb 256gb A2179 +mp;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;194999.0;Argentina;;new;2020-11-12T13:28:47.000Z;gold_pro;Capital Federal;MLA15913938;86898163;1.0;9;Garantía de fábrica: 12 meses;3;;194999.0;11.0;normal;0.01;0.98;5_green;0.01;OFERTAS INFORMATICAS;27404.0;1416.0;platinum;MLA-NOTEBOOKS;Apple MacBook Air A2179
MLA870218888;Apple Macbook;MLA-NOTEBOOKS;0;Macbook Pro 16 Touch I9 8 Cores Ssd1tb Video 4gb Grtia.fact.;['good_quality_thumbnail', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;799999.0;Argentina;;new;2020-07-26T12:36:54.000Z;gold_pro;Capital Federal;MLA15532281;225480741;0.9;10000;Garantía de fábrica: 24 meses;5000;;799999.0;27.0;normal;0.0;1.0;5_green;0.0;MLSERCOFIN;4411.0;336.0;platinum;MLA-NOTEBOOKS;Apple MacBook Pro A2141
MLA897584191;Apple Macbook;MLA-NOTEBOOKS;0;Macbook Pro 13 2020 I5 2.0 Quad 16gb Ram 512gb Mwp42ll/a;['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;349999.0;Argentina;;new;2020-11-17T15:40:05.000Z;gold_special;Capital Federal;;207015675;0.8;1;Garantía de fábrica: 12 meses;1;;349999.0;6.0;normal;0.0;1.0;5_green;0.0;NOVEMBERSTOCK;25.0;2.0;;;
MLA875191656;Apple Macbook;MLA-NOTEBOOKS;0;Macbook Pro 15  2010 I7 2.66gz 8g Ram 500g Hd Bat Nueva;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;80000.0;Argentina;;used;2020-08-26T13:30:00.000Z;gold_special;Capital Federal;;164032151;0.66;1;Garantía del vendedor: 1 meses;1;;80000.0;22.0;normal;0.01;0.97;5_green;0.02;SERVICIOSAPPLEMAC;342.0;107.0;silver;;
MLA876288669;Apple Macbook;MLA-NOTEBOOKS;0;Macbook Pro 13 I5 2,4 4gb Ssd 128 Retina Disp 2013 Impecable;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;200000.0;Argentina;;used;2020-09-02T13:25:07.000Z;gold_special;Capital Federal;;169232216;0.8;1;Sin garantía;1;;200000.0;31.0;normal;0.02;0.96;5_green;0.02;CYCLES MOTO;19319.0;1327.0;platinum;;
MLA868697155;Apple Macbook;MLA-NOTEBOOKS;0;Macbook Pro 16 2020 Ssd 1tb I9 16g Ram En Español Touchbar ;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;640890.0;Argentina;;new;2020-07-17T17:50:53.000Z;gold_special;Capital Federal;MLA15532281;210018018;0.7;100;Garantía de fábrica: 1 años;2;;640890.0;16.0;normal;0.02;0.97;5_green;0.01;LATITUDES SUR;5210.0;477.0;platinum;MLA-NOTEBOOKS;Apple MacBook Pro A2141
MLA758832906;Apple Macbook;MLA-NOTEBOOKS;0;Macbook Pro 15 Quadcore I7 2.2 Ghz 8g 500g 2011;['dragged_bids_and_visits', 'poor_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;80000.0;Argentina;;used;2018-11-19T01:16:39.000Z;gold_special;Capital Federal;;164032151;0.77;1;;1;;80000.0;49.0;normal;0.01;0.97;5_green;0.02;SERVICIOSAPPLEMAC;342.0;107.0;silver;;
MLA877381906;Apple Macbook;MLA-NOTEBOOKS;5;Macbook Air 13 2020 New 1.1 Ghz Quad Core I5 8gb Ram 512gb C;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;288500.0;Argentina;;new;2020-09-08T13:31:33.000Z;gold_pro;Capital Federal;;110242209;0.8;8;Garantía de fábrica: 12 meses;1;379999;288500.0;12.0;normal;0.01;0.97;5_green;0.02;VEINTEDOCEPC;17239.0;902.0;platinum;;
MLA875632525;Apple Macbook;MLA-NOTEBOOKS;5;Macbook Air 13 2020 New 1.1 Ghz Quad Core I5 8gb Ram 512gb;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;239000.0;Argentina;;new;2020-08-29T02:30:57.000Z;gold_special;Capital Federal;;110242209;0.7;14;Garantía de fábrica: 12 meses;1;315999;239000.0;32.0;normal;0.01;0.97;5_green;0.02;VEINTEDOCEPC;17239.0;902.0;platinum;;
MLA874451923;Apple Macbook;MLA-NOTEBOOKS;1;Macbook Pro 13  (2020) Touch Bar 1.4ghz Quad-core 8th-gen Co;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;324436.0;Argentina;;new;2020-08-21T13:49:29.000Z;gold_pro;Capital Federal;;169311474;0.8;8;;1;;324436.0;1.0;normal;0.02;0.96;5_green;0.02;VIRTUAL-ELECTRO;4037.0;309.0;platinum;;
MLA874446527;Apple Macbook;MLA-NOTEBOOKS;2;Macbook Pro 13  (2020) Touch Bar 1.4ghz Quad-core 8th-gen Co;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;253060.0;Argentina;;new;2020-08-21T12:50:33.000Z;gold_special;Capital Federal;;169311474;0.7;9;;1;;253060.0;20.0;normal;0.02;0.96;5_green;0.02;VIRTUAL-ELECTRO;4037.0;309.0;platinum;;
MLA865520593;Apple Macbook;MLA-NOTEBOOKS;1;Macbook Air 2020 Retina Sensor Id Ssd256gb Stock ;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;169999.0;Argentina;;new;2020-07-01T16:49:20.000Z;gold_special;Capital Federal;MLA15913938;193659561;0.7;2;Garantía de fábrica: 6 meses;1;;169999.0;44.0;normal;0.01;0.98;5_green;0.01;JFS TECH;6791.0;389.0;platinum;MLA-NOTEBOOKS;Apple MacBook Air A2179
MLA874201428;Apple Macbook;MLA-NOTEBOOKS;0;Cambio Gpu Macbook Pro 15  17  Amd 2011 Por Uno Nuevo;['extended_warranty_eligible', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;15000.0;Argentina;;new;2020-08-20T03:41:15.000Z;gold_special;Capital Federal;;164032151;0.6;1;Garantía del vendedor: 3 meses;1;;15000.0;25.0;normal;0.01;0.97;5_green;0.02;SERVICIOSAPPLEMAC;342.0;107.0;silver;;
MLA695701966;Apple Macbook;MLA-NOTEBOOKS;5;Kingston 8gb 1600mhz P/ Macbook Pro 13 Y 15 Inch Mid 2012;['extended_warranty_eligible', 'incomplete_technical_specs', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;9990.0;Argentina;;new;2017-12-05T22:09:04.000Z;gold_special;Capital Federal;;22947046;0.5;7;Factura A y B . Garantía Oficial en Argentina;1;;9990.0;41.0;normal;0.0;1.0;5_green;0.0;NETSTYLE.IT.ONLINE;227.0;20.0;;;
MLA885976724;Apple Macbook;MLA-NOTEBOOKS;3;Apple Macbook Air 10th Gen Pantalla 13.3´´ 256gb 8gb Ram;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;169999.0;Argentina;;new;2020-10-29T15:36:48.000Z;gold_special;Capital Federal;MLA15913938;309453406;0.7;1002;Garantía del vendedor: 3 meses;500;;169999.0;10.0;normal;0.04;0.94;5_green;0.02;BAZA 10;25754.0;2565.0;platinum;MLA-NOTEBOOKS;Apple MacBook Air A2179
MLA881489801;Apple Macbook;MLA-NOTEBOOKS;0;Apple Macbook Air 2020 13.3 I7 16gb 256ssd Garantia 2021 ;['brand_verified', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;275000.0;Argentina;;new;2020-09-29T23:16:27.000Z;gold_special;Capital Federal;MLA15913938;763104;0.81;1;Garantía de fábrica: 12 meses;1;;275000.0;2.0;normal;0.01;0.98;5_green;0.01;GROWBIGSTORE-MP;297.0;14.0;;MLA-NOTEBOOKS;Apple MacBook Air A2179
MLA876213468;Apple Macbook;MLA-NOTEBOOKS;0;Macbook Air 13-inch 4gb Core I5 Como Nueva Envio Gratis;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;149000.0;Argentina;;new;2020-09-01T23:10:06.000Z;gold_pro;Buenos Aires;;20024155;0.9;1;Garantía de fábrica: 2 meses;1;;149000.0;;normal;0.03;0.96;5_green;0.01;PLANET CYCLE;2579.0;255.0;platinum;;
MLA862544622;Apple Macbook;MLA-NOTEBOOKS;1;New Macbook Pro 2020 Touchbar Ssd256 8gb Garantia Factura;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;429999.0;Argentina;;new;2020-06-16T13:30:59.000Z;gold_pro;Capital Federal;;225480741;1.0;1000;Garantía de fábrica: 12 meses;500;;429999.0;22.0;normal;0.0;1.0;5_green;0.0;MLSERCOFIN;4411.0;336.0;platinum;;
MLA875692228;Apple Macbook;MLA-NOTEBOOKS;0;Macbook Air 13  2011 Core I5 1.7gz 4g Ram 256g Ssd;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;73000.0;Argentina;;used;2020-08-29T17:14:00.000Z;gold_special;Capital Federal;MLA15306716;164032151;0.66;1;Garantía del vendedor: 1 meses;1;;73000.0;;normal;0.01;0.97;5_green;0.02;SERVICIOSAPPLEMAC;342.0;107.0;silver;MLA-NOTEBOOKS;Apple MacBook Air A1466
MLA903925339;Apple Macbook;MLA-NOTEBOOKS;0;Notebook Apple Macbook Air 2020 13.3 I7 16gb 512ssd Cuotas;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;332500.0;Argentina;;new;2021-01-12T12:37:45.000Z;gold_pro;Buenos Aires;MLA15913938;188368799;0.9;1;Garantía de fábrica: 12 meses;1;;332500.0;;normal;0.01;0.98;5_green;0.01;REDNETCORP;26749.0;1614.0;platinum;MLA-NOTEBOOKS;Apple MacBook Air A2179
MLA878881367;Apple Macbook;MLA-NOTEBOOKS;0;Macbook Air 11 Apple A1370, S/drive Apple A1379 Permuto Moto;['immediate_payment', 'cart_eligible'];MLA1652;64999.0;Argentina;;used;2020-09-15T18:08:40.000Z;gold_special;Capital Federal;;716743;0.62;1;Sin garantía;1;;64999.0;;normal;0.0;1.0;5_green;0.0;MELODIASDEMIVIDA;55.0;7.0;;;
MLA897277675;Apple Macbook;MLA-NOTEBOOKS;0;Notebook Macbook Pro 13 2015 I5 4gb Ñ Disco Ssd Idem Nueva;['good_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;97999.0;Argentina;;used;2020-11-15T13:57:22.000Z;gold_special;Capital Federal;;577806365;0.75;1;Sin garantía;1;;97999.0;18.0;normal;0.0;1.0;5_green;0.0;QUECOSABUENATIENDA;12.0;2.0;;;
MLA902366208;Apple Macbook;MLA-NOTEBOOKS;0;Permuto Macbook Pro 13, Core I5, 16gb, 296 Ciclos, Impoluta;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;105000.0;Argentina;;used;2020-12-27T21:55:38.000Z;gold_special;Capital Federal;;120664;0.75;1;Garantía del vendedor: 15 días;1;;105000.0;23.0;normal;0.0;0.99;5_green;0.01;GEEK HEAVEN;26.0;4.0;;;
MLA904024220;Apple Macbook;MLA-NOTEBOOKS;0;Macbook 13,3 Intel Core I5 Macbook Pro 8gb Ram 2,4 Ghz;['good_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;445000.0;Argentina;;used;2021-01-13T00:56:57.000Z;gold_special;Capital Federal;MLA15552876;191364111;0.55;1;Garantía de fábrica: 12 meses;1;;445000.0;;normal;0.0;1.0;5_green;0.0;ANAHANPACHECO;20.0;0.0;;MLA-NOTEBOOKS;Apple MacBook Pro A1989 (2019)
MLA736663866;Apple Macbook;MLA-NOTEBOOKS;0;Vendo Partes Macbook Pro 13 A1278 Todos Los Años;['poor_quality_picture', 'dragged_bids_and_visits', 'immediate_payment', 'cart_eligible'];MLA1652;400.0;Argentina;;used;2018-07-11T17:44:40.000Z;gold_special;Capital Federal;;164032151;0.75;1;1 Mes;1;;400.0;;normal;0.01;0.97;5_green;0.02;SERVICIOSAPPLEMAC;342.0;107.0;silver;;
MLA904508525;Apple Macbook;MLA-NOTEBOOKS;1;Apple Macbook Air Chip M1 (13.3¨,8 Gb, 512ssd. En Stock!;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;234900.0;Argentina;;new;2021-01-16T20:26:16.000Z;gold_special;Entre Ríos;MLA16591147;648192814;0.87;3;Garantía de fábrica: 12 meses;1;;234900.0;;normal;0.0;1.0;;0.0;GLOBALE SHOP;9.0;0.0;;MLA-NOTEBOOKS;Apple MacBook Air A2337 - Space gray - 8 GB - 512 GB - 2560 px x 1600 px - Apple GPU - Apple - M1 - macOS - X - 11
MLA874727735;Apple Macbook;MLA-NOTEBOOKS;0;Macbook Pro 16 I9 16gb 4gb 1tb Mvvk2ll/a  2020   Todo Apple ;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;484999.99;Argentina;;new;2020-08-23T04:40:44.000Z;gold_special;Capital Federal;MLA15532281;162133415;0.66;1;Garantía de fábrica: 1 años;1;;484999.99;;normal;0.0;0.0;;1.0;MUCHOPARAVER1;1.0;1.0;;MLA-NOTEBOOKS;Apple MacBook Pro A2141
