,index,product,original_price,start_time,seller_address.country.name,listing_type_id,status,catalog_product_id,price,id,tags,base_price,accepts_mercadopago,sold_quantity,health,condition,available_quantity,title,official_store_id,buying_mode,warranty,category_id,seller_address.state.name,seller_id,domain_id,initial_quantity,item_id,questions_total,user_seller_reputation.power_seller_status,user_seller_reputation.transactions.completed,user_seller_reputation.transactions.canceled,user_seller_reputation.transactions.ratings.neutral,user_seller_reputation.transactions.ratings.positive,user_seller_reputation.transactions.ratings.negative,user_seller_reputation.level_id,user_nickname,user_user_type,product_name,product_domain_id
128,128,Lenovo Ideapad,,2020-11-27T22:46:39.000Z,Argentina,gold_special,active,MLA16119504,110000.0,MLA899120945,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",110000.0,True,1,0.8,new,1,Notebook Lenovo L340 15.6  Amd Ryzen 7 8gb Ram 480 Ssd Dvdw,,buy_it_now,Garantía del vendedor: 12 meses,MLA1652,Capital Federal,287897762,MLA-NOTEBOOKS,2,MLA899120945,12.0,gold,946.0,75.0,0.01,0.98,0.01,5_green,SMART-FIX,normal,Lenovo IdeaPad L340-15API,MLA-NOTEBOOKS
129,129,Lenovo Ideapad,,2020-11-06T13:52:26.000Z,Argentina,gold_special,active,MLA15253903,77995.0,MLA896028914,"['loyalty_discount_eligible', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",77995.0,True,4,0.9,new,1,Notebook Lenovo S340 Ryzen 3 8gb 1tb + Ssd 240gb 14 Hd Win10,,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Capital Federal,131648529,MLA-NOTEBOOKS,13,MLA896028914,13.0,platinum,27992.0,1435.0,0.02,0.97,0.01,5_green,PCCENTERCOMPUTERS,normal,Lenovo IdeaPad S340,MLA-NOTEBOOKS
130,130,Lenovo Ideapad,,2020-12-14T19:10:33.000Z,Argentina,gold_special,active,MLA16041756,97999.0,MLA901052152,"['good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",97999.0,True,1,0.8,new,1,Notebook Ideapad 15.6 Lenovo I5 1035g4 Ram 12gb Ssd256 W10h,,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Capital Federal,7055243,MLA-NOTEBOOKS,5,MLA901052152,4.0,platinum,9524.0,602.0,0.0,0.99,0.01,5_green,FSCOMPUTERS,normal,Lenovo IdeaPad 3 15IIL05,MLA-NOTEBOOKS
131,131,Lenovo Ideapad,,2020-12-22T01:19:16.000Z,Argentina,gold_special,active,MLA15261472,62990.0,MLA901928065,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",62990.0,True,1,0.77,new,1,"Notebook Lenovo S145 A6 8gb Ssd 256gb Windows 10 15,6 Led",,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Capital Federal,68286146,MLA-NOTEBOOKS,5,MLA901928065,3.0,platinum,40473.0,2966.0,0.01,0.98,0.01,5_green,INSUMOS_ACUARIO,normal,Lenovo IdeaPad S145-15AST,MLA-NOTEBOOKS
132,132,Lenovo Ideapad,,2020-09-10T16:13:00.000Z,Argentina,gold_special,active,MLA16041756,74990.0,MLA877910200,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",74990.0,True,2,0.8,new,1,Notebook Lenovo I3 10 Gen 8 Gb 256 Ssd Windows 10 Nuevas,,buy_it_now,Garantía del vendedor: 12 meses,MLA1652,Capital Federal,10878354,MLA-NOTEBOOKS,22,MLA877910200,36.0,,179.0,5.0,0.05,0.95,0.0,5_green,ASTRONIC ARG,normal,Lenovo IdeaPad 3 15IIL05,MLA-NOTEBOOKS
133,133,Lenovo Ideapad,,2020-11-11T19:41:12.000Z,Argentina,gold_special,active,MLA15312877,119999.0,MLA896776130,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",119999.0,True,2,0.9,new,1,Notebook Lenovo S340 Amd Ryzen 7 8gb 256gb Ssd 1080p Win 10,,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Capital Federal,179274188,MLA-NOTEBOOKS,14,MLA896776130,11.0,platinum,180009.0,12389.0,0.02,0.95,0.03,5_green,DALECLÍCK,normal,Lenovo IdeaPad S340 - Gris - 8 GB - 256 GB - 1366 px x 768 px - Intel UHD Graphics 620 - Intel - Core i5 - 8265U - Windows - 10 - Home,MLA-NOTEBOOKS
134,134,Lenovo Ideapad,,2020-11-10T00:35:19.000Z,Argentina,gold_special,active,MLA16205314,140000.0,MLA896485106,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",140000.0,True,1,0.8,new,1,Lenovo Ideapad 5 I5-1035g1 16gb Ram 512gb Ssd 15.6 ,,buy_it_now,Garantía del vendedor: 1 años,MLA1652,Capital Federal,193139089,MLA-NOTEBOOKS,10,MLA896485106,5.0,platinum,2357.0,141.0,0.0,1.0,0.0,5_green,DIGITAL-ZOOM SRL,normal,Lenovo IdeaPad 5,MLA-NOTEBOOKS
135,135,Lenovo Ideapad,,2020-09-23T14:50:24.000Z,Argentina,gold_pro,active,MLA16053933,123999.0,MLA880268894,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible']",123999.0,True,4,1.0,new,1,Notebook Lenovo Amd Ryzen 5 20gb Ssd 256gb 14 Fhd Windows 10,,buy_it_now,Garantía del vendedor: 12 meses,MLA1652,Capital Federal,82274172,MLA-NOTEBOOKS,21,MLA880268894,5.0,platinum,27213.0,1545.0,0.02,0.97,0.01,5_green,BH COMPUTACION,normal,Lenovo IdeaPad 3 14ADA05,MLA-NOTEBOOKS
136,136,Lenovo Ideapad,,2020-12-03T21:10:51.000Z,Argentina,gold_special,active,MLA16189144,141900.0,MLA899868163,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",141900.0,True,1,0.9,new,1,Notebook Lenovo I7 1065g7 12gb Ram 500gb Ssd Fhd W10 Acuario,,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Capital Federal,68286146,MLA-NOTEBOOKS,6,MLA899868163,2.0,platinum,40473.0,2966.0,0.01,0.98,0.01,5_green,INSUMOS_ACUARIO,normal,Lenovo IdeaPad 3,MLA-NOTEBOOKS
137,137,Lenovo Ideapad,259999,2020-06-22T14:05:17.000Z,Argentina,gold_pro,active,MLA16205634,167975.0,MLA863709613,"['incomplete_technical_specs', 'brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",167975.0,True,2,1.0,new,1,Notebook Gamer Lenovo L340 I5 8gb Ssd 128gb + 1tb Nvidia W10,,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Capital Federal,131648529,MLA-NOTEBOOKS,3,MLA863709613,5.0,platinum,27992.0,1435.0,0.02,0.97,0.01,5_green,PCCENTERCOMPUTERS,normal,Lenovo IdeaPad L340,MLA-NOTEBOOKS
138,138,Lenovo Ideapad,,2019-09-25T17:17:34.000Z,Argentina,gold_special,active,,144900.0,MLA816673473,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",144900.0,True,5,0.8,new,1,Notebook Lenovo I7 S145 20gb Ddr4 500gb Ssd M2 W10 Original,,buy_it_now,Garantía de fábrica: 1 años,MLA1652,Capital Federal,68286146,MLA-NOTEBOOKS,9,MLA816673473,70.0,platinum,40473.0,2966.0,0.01,0.98,0.01,5_green,INSUMOS_ACUARIO,normal,,
139,139,Lenovo Ideapad,,2020-11-24T13:58:51.000Z,Argentina,gold_special,active,MLA15261472,53995.0,MLA898536365,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",53995.0,True,1,0.88,new,1,Notebook Lenovo S145 Amd A4 9125 4gb 500gb Win 10,,buy_it_now,Garantía de fábrica: 1 años,MLA1652,Capital Federal,131648529,MLA-NOTEBOOKS,2,MLA898536365,1.0,platinum,27992.0,1435.0,0.02,0.97,0.01,5_green,PCCENTERCOMPUTERS,normal,Lenovo IdeaPad S145-15AST,MLA-NOTEBOOKS
140,140,Lenovo Ideapad,,2020-12-03T21:13:22.000Z,Argentina,gold_special,active,MLA16189144,147998.0,MLA899869348,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible']",147998.0,True,2,0.9,new,1,Notebook Lenovo I7 1065g7 20gb Ram 500gb Ssd Fhd W10 Acuario,,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Capital Federal,68286146,MLA-NOTEBOOKS,7,MLA899869348,7.0,platinum,40473.0,2966.0,0.01,0.98,0.01,5_green,INSUMOS_ACUARIO,normal,Lenovo IdeaPad 3,MLA-NOTEBOOKS
141,141,Lenovo Ideapad,,2019-09-25T17:25:31.000Z,Argentina,gold_special,active,MLA15248254,119900.0,MLA816674538,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible']",119900.0,True,5,0.8,new,1,Notebook Lenovo S145 I5 8gb Ddr4 1tb Hdd + 256 Ssd M2 W10 ,,buy_it_now,Garantía de fábrica: 1 años,MLA1652,Capital Federal,68286146,MLA-NOTEBOOKS,17,MLA816674538,32.0,platinum,40473.0,2966.0,0.01,0.98,0.01,5_green,INSUMOS_ACUARIO,normal,Lenovo IdeaPad S145-15IWL,MLA-NOTEBOOKS
142,142,Lenovo Ideapad,,2020-10-23T21:07:09.000Z,Argentina,gold_special,active,MLA15738290,102999.0,MLA885171818,"['good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",102999.0,True,1,0.7,new,1,Notebook Lenovo Ip S340 14api R3 4g 1tb Windows 10h,,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Capital Federal,214598734,MLA-NOTEBOOKS,3,MLA885171818,3.0,platinum,10373.0,754.0,0.03,0.92,0.05,5_green,TECNOCOMPRO.,normal,Lenovo IdeaPad S340-15API,MLA-NOTEBOOKS
143,143,Lenovo Ideapad,,2020-09-12T19:08:21.000Z,Argentina,gold_special,active,MLA15256676,75000.0,MLA878359256,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible']",75000.0,True,1,0.8,new,1,Notebook Lenovo Ideapad 3 15 Ryzen 3 3250u 4gb Ssd 128gb W10,,buy_it_now,Garantía del vendedor: 12 meses,MLA1652,Capital Federal,73279966,MLA-NOTEBOOKS,2,MLA878359256,4.0,silver,262.0,12.0,0.01,0.99,0.0,5_green,TNG24,normal,Lenovo IdeaPad S145-15API,MLA-NOTEBOOKS
144,144,Lenovo Ideapad,,2020-10-02T13:37:48.000Z,Argentina,gold_special,active,MLA15256676,148900.0,MLA882036624,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",148900.0,True,2,0.9,new,1,Notebook Lenovo S145 I7 15.6 16gb 500gb Ssd M.2 W10 -acuario,,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Capital Federal,68286146,MLA-NOTEBOOKS,3,MLA882036624,9.0,platinum,40473.0,2966.0,0.01,0.98,0.01,5_green,INSUMOS_ACUARIO,normal,Lenovo IdeaPad S145-15API,MLA-NOTEBOOKS
145,145,Lenovo Ideapad,,2020-11-18T18:33:07.000Z,Argentina,gold_special,active,MLA16041756,89999.0,MLA897767829,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",89999.0,True,1,0.8,new,1,Notebook Lenovo Touch I3 10ma 8gb 256gb Ssd Windows 10 Eng,,buy_it_now,Garantía del vendedor: 6 meses,MLA1652,Capital Federal,15487092,MLA-NOTEBOOKS,4,MLA897767829,4.0,platinum,6765.0,353.0,0.01,0.98,0.01,5_green,NIGER COMPUTACION,normal,Lenovo IdeaPad 3 15IIL05,MLA-NOTEBOOKS
146,146,Lenovo Ideapad,,2020-08-31T12:46:44.000Z,Argentina,gold_special,active,MLA15248254,38900.0,MLA875903488,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",38900.0,True,0,0.77,used,1,Notebook Lenovo G550-2958. 4gb Ram. ,,buy_it_now,Sin garantía,MLA1652,Capital Federal,558157421,MLA-NOTEBOOKS,1,MLA875903488,27.0,silver,205.0,38.0,0.02,0.98,0.0,5_green,NURITVENTASONLINE,normal,Lenovo IdeaPad S145-15IWL,MLA-NOTEBOOKS
147,147,Lenovo Ideapad,,2020-11-05T14:29:39.000Z,Argentina,gold_pro,active,MLA15708601,53749.0,MLA895866719,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible']",53749.0,True,1,0.9,new,1,Notebook Lenovo Cloudbook Ip S150 Amd A4 4gb Ssd 64gb Win10,,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Capital Federal,145868636,MLA-NOTEBOOKS,4,MLA895866719,1.0,platinum,17158.0,1032.0,0.03,0.94,0.03,5_green,OPENFACTORY,normal,Lenovo IdeaPad S150-14AST,MLA-NOTEBOOKS
148,148,Lenovo Ideapad,,2020-07-31T17:36:04.000Z,Argentina,gold_special,active,MLA16205634,115999.0,MLA871085893,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",115999.0,True,0,0.9,new,1,Notebook Lenovo L340 Amd Ryzen 7 12gb 480gb Ssd 1920x1080,,buy_it_now,Garantía del vendedor: 12 meses,MLA1652,Capital Federal,82274172,MLA-NOTEBOOKS,3,MLA871085893,24.0,platinum,27213.0,1545.0,0.02,0.97,0.01,5_green,BH COMPUTACION,normal,Lenovo IdeaPad L340,MLA-NOTEBOOKS
149,149,Lenovo Ideapad,,2020-10-06T13:46:57.000Z,Argentina,gold_special,active,MLA15557680,59900.0,MLA882624953,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",59900.0,True,4,0.8,new,1,Notebook Lenovo Ideapad S145 A4 9125 4gb 500gb W10 Original,,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Capital Federal,68286146,MLA-NOTEBOOKS,9,MLA882624953,5.0,platinum,40473.0,2966.0,0.01,0.98,0.01,5_green,INSUMOS_ACUARIO,normal,Lenovo IdeaPad S145-14AST,MLA-NOTEBOOKS
150,150,Lenovo Ideapad,,2020-11-11T22:10:29.000Z,Argentina,gold_special,active,MLA16041756,139999.0,MLA896798474,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",139999.0,True,1,0.8,new,1,"Notebook Lenovo Ideapad I7 10ma 8gb Ssd512 15,6 Full Hd 11hs",,buy_it_now,Garantía de fábrica: 6 meses,MLA1652,Capital Federal,9198894,MLA-NOTEBOOKS,5,MLA896798474,11.0,platinum,4693.0,267.0,0.01,0.97,0.02,5_green,COOL-TECH-,normal,Lenovo IdeaPad 3 15IIL05,MLA-NOTEBOOKS
151,151,Lenovo Ideapad,195000,2020-09-18T18:23:48.000Z,Argentina,gold_special,active,MLA15738290,145000.0,MLA879426928,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",145000.0,True,1,0.75,new,1,Notebook Lenovo Ryzen 5 20gb Ram Ssd 256gb Hdd 1tb W 10,,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Capital Federal,15096445,MLA-NOTEBOOKS,3,MLA879426928,,platinum,66309.0,4294.0,0.01,0.98,0.01,5_green,TECNOLIFE ARG,normal,Lenovo IdeaPad S340-15API,MLA-NOTEBOOKS
152,152,Lenovo Ideapad,,2020-10-10T16:32:18.000Z,Argentina,gold_special,active,,113305.88,MLA883364289,"['good_quality_thumbnail', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",113305.88,True,1,0.8,new,1,Lenovo 15 Ryzen 3 12gb + 256 Ssd / Notebook Amd Win 10,,buy_it_now,Garantía del vendedor: 12 meses,MLA1652,Capital Federal,105665176,MLA-NOTEBOOKS,13,MLA883364289,6.0,platinum,7596.0,416.0,0.01,0.99,0.0,5_green,TODOSLOSRUBROS,normal,,
153,153,Lenovo Ideapad,,2020-09-18T20:13:51.000Z,Argentina,gold_pro,active,MLA15738290,147499.0,MLA879464058,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",147499.0,True,1,0.9,new,1,Notebook Lenovo S340 15api Amd Ryzen 5 8gb 256gb Ssd Win10 P,,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Capital Federal,114179423,MLA-NOTEBOOKS,2,MLA879464058,2.0,platinum,11663.0,682.0,0.0,0.99,0.01,5_green,SCI INFORMATICA,normal,Lenovo IdeaPad S340-15API,MLA-NOTEBOOKS
154,154,Lenovo Ideapad,,2020-11-18T12:48:56.000Z,Argentina,gold_pro,active,MLA15270182,41297.0,MLA897711231,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",41297.0,True,3,0.87,new,1,Lenovo 320-15isk I3 6006u 4gb 1t 80xh01v2ar ,,buy_it_now,Garantía del vendedor: 6 meses,MLA1652,Capital Federal,326626639,MLA-NOTEBOOKS,4,MLA897711231,,,99.0,5.0,0.0,0.97,0.03,3_yellow,GRUPO TCLAT,normal,Lenovo IdeaPad 320-15ISK,MLA-NOTEBOOKS
155,155,Lenovo Ideapad,76999,2020-08-28T14:32:41.000Z,Argentina,gold_pro,active,MLA15280167,61999.0,MLA875514263,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",61999.0,True,5,0.9,new,1,Notebook Lenovo 330 Intel Celeron N4000 4gb Ddr4 1tb Dvdrw 6,,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Capital Federal,174556876,MLA-NOTEBOOKS,13,MLA875514263,,platinum,408152.0,27763.0,0.03,0.94,0.03,5_green,OVERHARD DIGITAL,normal,Lenovo IdeaPad 330-15IGM,MLA-NOTEBOOKS
156,156,Lenovo Ideapad,97499,2021-01-11T13:11:53.000Z,Argentina,gold_special,active,MLA15252017,64999.0,MLA903814774,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",64999.0,True,0,0.87,new,1,Notebook Lenovo Intel Core I3 4gb Ram 1tb Hdd Hdmi Usb 3.0,,buy_it_now,Garantía de fábrica: 6 meses,MLA1652,Capital Federal,25704919,MLA-NOTEBOOKS,40,MLA903814774,1.0,platinum,46992.0,5508.0,0.01,0.96,0.03,5_green,ELECTRO-SHOWS,normal,Lenovo IdeaPad 130-15AST,MLA-NOTEBOOKS
157,157,Lenovo Ideapad,,2020-12-07T21:21:37.000Z,Argentina,gold_special,active,MLA16189144,99990.0,MLA900221710,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",99990.0,True,0,0.87,new,1,Notebook Lenovo Ideapad 3 Pantalla Táctil Core I3 8gb Ssd256,,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Córdoba,410972390,MLA-NOTEBOOKS,2,MLA900221710,4.0,platinum,2058.0,202.0,0.01,0.98,0.01,5_green,VINDUR STORE,normal,Lenovo IdeaPad 3,MLA-NOTEBOOKS
158,158,Lenovo Ideapad,,2020-10-07T19:41:54.000Z,Argentina,gold_pro,active,MLA15698353,106999.0,MLA882884219,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",106999.0,True,3,0.9,new,1,Notebook Lenovo S145 Core I5 10ma 4gb 256gb Ssd Win 10 Cuota,,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Capital Federal,179274188,MLA-NOTEBOOKS,7,MLA882884219,,platinum,180009.0,12389.0,0.02,0.95,0.03,5_green,DALECLÍCK,normal,Lenovo IdeaPad S145-15IIL,MLA-NOTEBOOKS
159,159,Lenovo Ideapad,,2020-10-02T18:22:53.000Z,Argentina,gold_pro,active,MLA15253903,96999.0,MLA882082189,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",96999.0,True,2,0.9,new,1,Notebook Lenovo Ip S340 Amd Ryzen 3 4gb 1tb Windows 10 Cuota,,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Capital Federal,179274188,MLA-NOTEBOOKS,3,MLA882082189,5.0,platinum,180009.0,12389.0,0.02,0.95,0.03,5_green,DALECLÍCK,normal,Lenovo IdeaPad S340,MLA-NOTEBOOKS
160,160,Lenovo Ideapad,,2020-11-30T17:08:31.000Z,Argentina,gold_special,active,MLA15557680,82990.0,MLA899398800,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",82990.0,True,1,0.9,new,1,Notebook Lenovo S145 14 Amd Ryzen 3 8gb Ram 500 Ssd -acuario,,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Capital Federal,68286146,MLA-NOTEBOOKS,2,MLA899398800,6.0,platinum,40473.0,2966.0,0.01,0.98,0.01,5_green,INSUMOS_ACUARIO,normal,Lenovo IdeaPad S145-14AST,MLA-NOTEBOOKS
161,161,Lenovo Ideapad,,2020-10-06T15:55:23.000Z,Argentina,gold_special,active,MLA15708601,42499.0,MLA882648328,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",42499.0,True,5,0.77,new,1,Notebook Cloud Lenovo Ip S150-14 Ast A4 4g 64gb No Pc Gamer,,buy_it_now,Garantía del vendedor: 12 meses,MLA1652,Buenos Aires,188683903,MLA-NOTEBOOKS,28,MLA882648328,49.0,platinum,1249.0,40.0,0.02,0.98,0.0,5_green,MDQ AMG,normal,Lenovo IdeaPad S150-14AST,MLA-NOTEBOOKS
162,162,Lenovo Ideapad,,2020-11-10T00:24:07.000Z,Argentina,gold_special,active,MLA16189144,79990.0,MLA896482411,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",79990.0,True,0,0.8,new,1,Lenovo Ideapad 3 I3-1005g1 8gb Ram 256gb Ssd Notebook 15.6 ,,buy_it_now,Garantía del vendedor: 1 años,MLA1652,Capital Federal,193139089,MLA-NOTEBOOKS,10,MLA896482411,16.0,platinum,2357.0,141.0,0.0,1.0,0.0,5_green,DIGITAL-ZOOM SRL,normal,Lenovo IdeaPad 3,MLA-NOTEBOOKS
163,163,Lenovo Ideapad,,2020-11-10T20:52:18.000Z,Argentina,gold_special,active,MLA16041756,99999.0,MLA896620328,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",99999.0,True,1,0.8,new,1,"Notebook Lenovo Inte I3-1005g1 Ram 8gb Ssd 256gb 15,6 Win10",,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Capital Federal,287897762,MLA-NOTEBOOKS,3,MLA896620328,,gold,946.0,75.0,0.01,0.98,0.01,5_green,SMART-FIX,normal,Lenovo IdeaPad 3 15IIL05,MLA-NOTEBOOKS
164,164,Lenovo Ideapad,,2020-09-01T20:10:42.000Z,Argentina,gold_pro,active,MLA15262067,83998.8,MLA876184208,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",83998.8,True,5,0.9,new,1,Notebook Lenovo Ideapad S145 14 Celeron N4000 500gb 4gb P,,buy_it_now,Garantía del vendedor: 12 meses,MLA1652,Capital Federal,689919,MLA-NOTEBOOKS,21,MLA876184208,7.0,platinum,26411.0,1586.0,0.01,0.98,0.01,5_green,PRECIO-CALIDAD,normal,Lenovo IdeaPad S145-14IGM,MLA-NOTEBOOKS
165,165,Lenovo Ideapad,,2020-05-19T20:34:46.000Z,Argentina,gold_special,active,MLA15557680,113999.0,MLA856535688,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",113999.0,True,5,0.8,new,1,Notebook Lenovo Ideapad S145 Core I5 8gb  1tb Ssd 240 W10s,,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Capital Federal,74692374,MLA-NOTEBOOKS,10,MLA856535688,56.0,platinum,4543.0,447.0,0.01,0.97,0.02,5_green,FABYSAN1107,normal,Lenovo IdeaPad S145-14AST,MLA-NOTEBOOKS
166,166,Lenovo Ideapad,,2020-06-20T01:44:08.000Z,Argentina,gold_special,active,MLA15248254,99990.0,MLA863358204,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",99990.0,True,3,0.8,new,1,"Lenovo Ideapad S145 I5 1035g4 8gb 480gb Ssd 15,6 Win 10 Home",,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Capital Federal,155068217,MLA-NOTEBOOKS,6,MLA863358204,9.0,silver,534.0,32.0,0.01,0.99,0.0,5_green,NORDITECH ARGENTINA,normal,Lenovo IdeaPad S145-15IWL,MLA-NOTEBOOKS
167,167,Lenovo Ideapad,,2020-11-17T20:22:33.000Z,Argentina,gold_special,active,,40999.0,MLA897635845,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",40999.0,True,3,0.9,new,1,Notebook 11.6 Hd Lenovo N4020 4gb Ssd 128gb Wifi Chrome Os,,buy_it_now,Garantía del vendedor: 12 meses,MLA1652,Capital Federal,86898163,MLA-NOTEBOOKS,50,MLA897635845,5.0,platinum,27403.0,1415.0,0.01,0.98,0.01,5_green,OFERTAS INFORMATICAS,normal,,
168,168,Lenovo Ideapad,,2020-12-15T15:46:53.000Z,Argentina,gold_pro,active,MLA16041756,102999.0,MLA901149450,"['extended_warranty_eligible', 'good_quality_picture', 'brand_verified', 'immediate_payment', 'cart_eligible']",102999.0,True,0,1.0,new,1,Notebook Lenovo Ideapad I3 8gb  256ssd  W10 Fhd,,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Córdoba,397455633,MLA-NOTEBOOKS,6,MLA901149450,2.0,silver,526.0,44.0,0.01,0.99,0.0,5_green,NOTEBOOK CORDOBASRL,normal,Lenovo IdeaPad 3 15IIL05,MLA-NOTEBOOKS
169,169,Lenovo Ideapad,,2020-09-02T19:31:20.000Z,Argentina,gold_special,active,MLA15255771,63999.0,MLA876390092,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",63999.0,True,25,0.9,new,1,"Notebook Lenovo I3 7020u  4gb 1 Tb 15,6 Hd Zona Fox",,buy_it_now,Garantía del vendedor: 12 meses,MLA1652,Capital Federal,278768157,MLA-NOTEBOOKS,36,MLA876390092,,gold,1932.0,100.0,0.01,0.97,0.02,5_green,ZONAFOX363,normal,Lenovo IdeaPad 330-15IKB,MLA-NOTEBOOKS
