,item_id,product,title,price,accepts_mercadopago,base_price,warranty,official_store_id,seller_id,sold_quantity,catalog_product_id,category_id,start_time,seller_address.country.name,status,condition,health,tags,buying_mode,original_price,domain_id,available_quantity,initial_quantity,seller_address.state.name,listing_type_id,questions_total,user_user_type,user_seller_reputation.power_seller_status,user_nickname,user_seller_reputation.transactions.completed,user_seller_reputation.transactions.ratings.positive,user_seller_reputation.transactions.canceled,user_seller_reputation.level_id,user_seller_reputation.transactions.ratings.neutral,user_seller_reputation.transactions.ratings.negative,product_name,product_sold_quantity,product_domain_id
161,MLA897635845,Lenovo Ideapad,Notebook 11.6 Hd Lenovo N4020 4gb Ssd 128gb Wifi Chrome Os,40999.0,True,40999.0,Garantía del vendedor: 12 meses,,86898163,3,,MLA1652,2020-11-17T20:22:33.000Z,Argentina,active,new,0.9,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,50,Capital Federal,gold_special,5.0,normal,platinum,OFERTAS INFORMATICAS,27387.0,0.98,1415.0,5_green,0.01,0.01,,,
162,MLA876390092,Lenovo Ideapad,"Notebook Lenovo I3 7020u  4gb 1 Tb 15,6 Hd Zona Fox",63999.0,True,63999.0,Garantía del vendedor: 12 meses,,278768157,25,MLA15255771,MLA1652,2020-09-02T19:31:20.000Z,Argentina,active,new,0.9,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,36,Capital Federal,gold_special,,normal,gold,ZONAFOX363,1932.0,0.97,100.0,5_green,0.01,0.02,Lenovo IdeaPad 330-15IKB,0.0,MLA-NOTEBOOKS
163,MLA901149450,Lenovo Ideapad,Notebook Lenovo Ideapad I3 8gb  256ssd  W10 Fhd,102999.0,True,102999.0,Garantía de fábrica: 12 meses,,397455633,0,MLA16041756,MLA1652,2020-12-15T15:46:53.000Z,Argentina,active,new,1.0,"['extended_warranty_eligible', 'good_quality_picture', 'brand_verified', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,6,Córdoba,gold_pro,,normal,silver,NOTEBOOK CORDOBASRL,525.0,0.99,44.0,5_green,0.01,0.0,Lenovo IdeaPad 3 15IIL05,0.0,MLA-NOTEBOOKS
164,MLA884841497,Lenovo Ideapad,Lenovo Notebook Ip S145-14ast Amd A4-9125 4gb 500gb Hdd Gris,64999.0,True,64999.0,Garantía de fábrica: 12 meses,,172753273,1,MLA15557680,MLA1652,2020-10-21T19:06:45.000Z,Argentina,active,new,0.8,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,2,Capital Federal,gold_special,7.0,normal,platinum,DEVENTAS_TECH_STORE,30893.0,0.98,1924.0,5_green,0.01,0.01,Lenovo IdeaPad S145-14AST,0.0,MLA-NOTEBOOKS
165,MLA884065675,Lenovo Ideapad,Notebook Gamer Lenovo Ip S340 Fhd Ryzen 7 8gb 512gb Ssd,119480.0,True,119480.0,Garantía de fábrica: 12 meses,,183000192,1,MLA15738290,MLA1652,2020-10-15T19:27:11.000Z,Argentina,active,new,0.9,"['good_quality_thumbnail', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,4,Capital Federal,gold_special,9.0,normal,platinum,STECSOLUCIONESTECNOLÓGICAS,6689.0,0.96,544.0,5_green,0.02,0.02,Lenovo IdeaPad S340-15API,0.0,MLA-NOTEBOOKS
166,MLA860439937,Lenovo Ideapad,Notebook Lenovo Ips145-15iiil Corei5-1035g4 8g 1tb 15' W10h ,87499.0,True,87499.0,Garantía de fábrica: 12 meses,,69541508,50,MLA15698353,MLA1652,2020-06-05T17:58:08.000Z,Argentina,active,new,0.8,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,109369,MLA-NOTEBOOKS,1,68,Capital Federal,gold_special,,normal,platinum,TIENDA DELTA,47633.0,0.94,4282.0,5_green,0.02,0.04,Lenovo IdeaPad S145-15IIL,0.0,MLA-NOTEBOOKS
167,MLA897627102,Lenovo Ideapad,Lenovo Ideapad 5 I5-1035g1 16gb Ram 512gb Ssd 15.6 ,168000.0,True,168000.0,Garantía del vendedor: 1 años,,193139089,1,MLA16205315,MLA1652,2020-11-17T19:28:09.000Z,Argentina,active,new,1.0,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,10,Capital Federal,gold_pro,,normal,platinum,DIGITAL-ZOOM SRL,2355.0,1.0,141.0,5_green,0.0,0.0,Lenovo IdeaPad 5 - Gris - 16 GB - 512 GB - 1920 px x 1080 px - Intel UHD Graphics - Intel - Core i5 - 1035G1 - Windows - 10 - Home,0.0,MLA-NOTEBOOKS
168,MLA900905365,Lenovo Ideapad,"Notebook Lenovo Ideapad 3 I5 10ma 15,6 12gb Ssd 256gb Táctil",109999.0,True,109999.0,Garantía del vendedor: 12 meses,,482880972,0,MLA16189144,MLA1652,2020-12-13T14:53:00.000Z,Argentina,active,new,0.75,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,2,Capital Federal,gold_special,8.0,normal,platinum,MAGATEKNO,3246.0,0.99,151.0,5_green,0.01,0.0,Lenovo IdeaPad 3,0.0,MLA-NOTEBOOKS
169,MLA900275025,Lenovo Ideapad,Notebook Lenovo Ip S145-15ast A6 9225 4gb 500gb 15'' Delta2,60139.0,True,60139.0,Garantía de fábrica: 12 meses,,69541508,2,MLA15261473,MLA1652,2020-12-08T15:14:46.000Z,Argentina,active,new,0.9,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",buy_it_now,75169,MLA-NOTEBOOKS,1,52,Capital Federal,gold_pro,6.0,normal,platinum,TIENDA DELTA,47633.0,0.94,4282.0,5_green,0.02,0.04,Lenovo IdeaPad S145-15AST - Negro - 4 GB - 500 GB - 1366 px x 768 px - AMD Radeon R4 - AMD - A6-Series - 9225 - Windows - 10 - Home,0.0,MLA-NOTEBOOKS
170,MLA898719120,Lenovo Ideapad,Notebook Lenovo S145 15.6 Amd Ryzen 3 8gb Ram 256 Ssd Nueva ,73999.0,True,73999.0,Garantía del vendedor: 6 meses,,425342386,5,MLA16051084,MLA1652,2020-11-25T16:04:58.000Z,Argentina,active,new,0.8,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,10,Capital Federal,gold_special,,normal,,MR.ELECTRO,7024.0,0.95,403.0,3_yellow,0.02,0.03,Lenovo IdeaPad S145-15API - Platinum gray - 8 GB - 256 GB - 1920 px x 1080 px - AMD Radeon Vega 3 - AMD - Ryzen 3 - 2200U - Windows - 10 - Home,0.0,MLA-NOTEBOOKS
171,MLA897950054,Lenovo Ideapad,Notebook Lenovo Flex 2en1 I7 8550u 8gb 256gb Ssd 14 Fhd W10,152999.99,True,152999.99,Garantía de fábrica: 1 meses,,245645298,0,MLA15504717,MLA1652,2020-11-19T18:22:23.000Z,Argentina,active,new,0.85,"['brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,1,Capital Federal,gold_special,,normal,platinum,PANDASHOP_ARG,70689.0,0.89,10789.0,5_green,0.03,0.08,Lenovo IdeaPad Slim 1 1-14AST-05 - Platinum gray - 4 GB - 64 GB - 1366 px x 768 px - AMD Radeon R4 - AMD - A6-Series - 9220E - Windows - 10 - Home,0.0,MLA-NOTEBOOKS
172,MLA886113772,Lenovo Ideapad,Notebook Lenovo L340 Amd Ryzen 7 12gb 960gb Ssd 1920x1080,119999.0,True,119999.0,Garantía del vendedor: 12 meses,,82274172,1,MLA15255765,MLA1652,2020-10-30T12:30:13.000Z,Argentina,active,new,0.9,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,2,Capital Federal,gold_special,,normal,platinum,BH COMPUTACION,27194.0,0.97,1545.0,5_green,0.02,0.01,Lenovo IdeaPad L340-15IRH,0.0,MLA-NOTEBOOKS
173,MLA901019144,Lenovo Ideapad,Lenovo Pentium 6405u Gold Ssd 128 Nvme 4gb Pantalla 14 Hd,54785.0,True,54785.0,Garantía del vendedor: 6 meses,,328024080,0,MLA16053933,MLA1652,2020-12-14T15:19:20.000Z,Argentina,active,new,0.75,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,30,Capital Federal,gold_special,2.0,normal,platinum,TECNOWAYSRL,19782.0,0.94,1449.0,5_green,0.02,0.04,Lenovo IdeaPad 3 14ADA05,0.0,MLA-NOTEBOOKS
174,MLA899101334,Lenovo Ideapad,Notebook Lenovo Ideapad 3 15ada05 Amd 3020e 4gb 500gb,67599.0,True,67599.0,Garantía de fábrica: 12 meses,,187140437,0,MLA16189144,MLA1652,2020-11-27T20:57:31.000Z,Argentina,active,new,0.71,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,3,Buenos Aires,gold_special,,normal,platinum,HTVSZGMULTITECSRL,5614.0,0.97,282.0,5_green,0.01,0.02,Lenovo IdeaPad 3,0.0,MLA-NOTEBOOKS
175,MLA899114391,Lenovo Ideapad,Notebook Lenovo 15.6 Ideapad 5 Ryzen 7 8gb 256gb Ssd Win 10,142999.99,True,142999.99,Garantía de fábrica: 1 meses,,245645298,0,MLA15349660,MLA1652,2020-11-27T21:38:06.000Z,Argentina,active,new,0.75,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,2,Capital Federal,gold_special,,normal,platinum,PANDASHOP_ARG,70689.0,0.89,10789.0,5_green,0.03,0.08,Lenovo IdeaPad Slim 1 1-14AST-05,0.0,MLA-NOTEBOOKS
176,MLA901468059,Lenovo Ideapad,Note Lenovo Ideapad S145 Amd A6 9225 8gb!!! 500gb W10h 15.6 ,73699.0,True,73699.0,Garantía del vendedor: 12 meses,,279922219,1,MLA15261472,MLA1652,2020-12-17T19:18:36.000Z,Argentina,active,new,1.0,"['good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,2,Buenos Aires,gold_pro,0.0,normal,platinum,SGI_INFORMATICA,2458.0,0.98,160.0,5_green,0.01,0.01,Lenovo IdeaPad S145-15AST,0.0,MLA-NOTEBOOKS
177,MLA861704237,Lenovo Ideapad,Notebook Lenovo V15 Iil I7 1065g7 4gb 1tb 15.6 Dos,119989.98,True,119989.98,Garantía de fábrica: 1 años,,61852079,3,MLA15698353,MLA1652,2020-06-11T18:37:11.000Z,Argentina,active,new,0.8,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,4,Capital Federal,gold_special,7.0,normal,platinum,INTEGRADOS ARGENTINOS,110761.0,0.96,7294.0,5_green,0.02,0.02,Lenovo IdeaPad S145-15IIL,0.0,MLA-NOTEBOOKS
178,MLA883871433,Lenovo Ideapad,Cloudbook Lenovo Ip S150-14  A4 9120e 4gb 64gb Win10h Azul,51999.0,True,51999.0,Garantía de fábrica: 12 meses,,167338436,1,MLA15708601,MLA1652,2020-10-14T18:03:31.000Z,Argentina,active,new,0.8,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,2,Capital Federal,gold_special,4.0,normal,gold,NOVAINFOEXPRESS,2593.0,0.99,157.0,5_green,0.0,0.01,Lenovo IdeaPad S150-14AST,0.0,MLA-NOTEBOOKS
179,MLA899045605,Lenovo Ideapad,Notebook Lenovo 14  Intel I5 4gb 1tb Freedos Geforce Mx130,89999.0,True,89999.0,Garantía de fábrica: 6 meses,,193659561,1,MLA16189144,MLA1652,2020-11-27T15:23:57.000Z,Argentina,active,new,0.8,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,5,Capital Federal,gold_special,,normal,platinum,JFS TECH,6777.0,0.98,388.0,5_green,0.01,0.01,Lenovo IdeaPad 3,0.0,MLA-NOTEBOOKS
180,MLA874772491,Lenovo Ideapad,Notebook Lenovo Ip S145-14iwl 4205u 4gb 500gb Win10s Regalo,69998.99,True,69998.99,Garantía de fábrica: 12 meses,,438170604,0,MLA16056912,MLA1652,2020-08-23T18:53:59.000Z,Argentina,active,new,0.77,"['good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,2,Buenos Aires,gold_special,,normal,silver,AMARELO_VERDE,210.0,0.92,82.0,5_green,0.04,0.04,Lenovo IdeaPad S145-14IWL,0.0,MLA-NOTEBOOKS
181,MLA884834165,Lenovo Ideapad,Lenovo - Notebook I5 4gb 256gb Ssd- Ip S145-15iil - Gris,114999.0,True,114999.0,Garantía de fábrica: 12 meses,,172753273,1,MLA15698353,MLA1652,2020-10-21T18:34:05.000Z,Argentina,active,new,0.8,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,4,Capital Federal,gold_special,,normal,platinum,DEVENTAS_TECH_STORE,30893.0,0.98,1924.0,5_green,0.01,0.01,Lenovo IdeaPad S145-15IIL,0.0,MLA-NOTEBOOKS
182,MLA881392802,Lenovo Ideapad,Notebook Lenovo - Ip - S340 - Amd Ryzen 3 -14 Hd -1tb- W10,75900.0,True,75900.0,Garantía de fábrica: 12 meses,,92152388,1,MLA15253903,MLA1652,2020-09-29T16:33:21.000Z,Argentina,active,new,0.7,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,3,Capital Federal,gold_special,3.0,normal,platinum,GUIDO TEC,31483.0,0.97,1434.0,5_green,0.02,0.01,Lenovo IdeaPad S340,0.0,MLA-NOTEBOOKS
183,MLA896774844,Lenovo Ideapad,Notebook Lenovo S340 Amd Ryzen 7 8gb 256gb Ssd Win 10 Cuotas,147999.0,True,147999.0,Garantía de fábrica: 12 meses,,179274188,1,MLA15253903,MLA1652,2020-11-11T19:42:26.000Z,Argentina,active,new,0.9,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,13,Capital Federal,gold_pro,4.0,normal,platinum,DALECLÍCK,179929.0,0.95,12388.0,5_green,0.02,0.03,Lenovo IdeaPad S340,0.0,MLA-NOTEBOOKS
184,MLA899972763,Lenovo Ideapad,"Laptop Lenovo 15,6´´ 256gb 8gb Ram Intel Core I3 Windows 10",74999.0,True,74999.0,Garantía del vendedor: 3 meses,,119914491,4,MLA16189144,MLA1652,2020-12-04T19:37:59.000Z,Argentina,active,new,0.9,"['good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,500,1003,Capital Federal,gold_special,8.0,normal,platinum,GAMESTATION ARG,16839.0,0.95,1886.0,5_green,0.02,0.03,Lenovo IdeaPad 3,0.0,MLA-NOTEBOOKS
185,MLA883872949,Lenovo Ideapad,Cloudbook Lenovo Ip S150-14  A4 9120e 4gb 64gb Win10h Azul,62999.0,True,62999.0,Garantía de fábrica: 12 meses,,167338436,1,MLA15708601,MLA1652,2020-10-14T18:08:09.000Z,Argentina,active,new,0.9,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,2,Capital Federal,gold_pro,2.0,normal,gold,NOVAINFOEXPRESS,2593.0,0.99,157.0,5_green,0.0,0.01,Lenovo IdeaPad S150-14AST,0.0,MLA-NOTEBOOKS
186,MLA816674159,Lenovo Ideapad,Notebook Lenovo S145 I5 20gb Ddr4 1tb Hdd + 256 Ssd M2 W10 ,128900.0,True,128900.0,Garantía de fábrica: 1 años,,68286146,5,MLA15248254,MLA1652,2019-09-25T17:22:40.000Z,Argentina,active,new,0.9,"['good_quality_thumbnail', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,11,Capital Federal,gold_special,,normal,platinum,INSUMOS_ACUARIO,40434.0,0.98,2965.0,5_green,0.01,0.01,Lenovo IdeaPad S145-15IWL,0.0,MLA-NOTEBOOKS
187,MLA899117152,Lenovo Ideapad,"Notebook Lenovo Ideapad 3 (15.6, Amd 5 3500, 8 Ram, 256 Ssd)",114000.0,True,114000.0,Garantía del vendedor: 6 meses,,50031075,0,MLA16041756,MLA1652,2020-11-27T22:13:43.000Z,Argentina,active,new,0.87,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,1,Buenos Aires,gold_pro,,normal,,OMEGATECHGROUP,7.0,1.0,1.0,,0.0,0.0,Lenovo IdeaPad 3 15IIL05,0.0,MLA-NOTEBOOKS
188,MLA868237379,Lenovo Ideapad,Notebook Lenovo Ip I3 1005 G1 4gb Ssd 256 Gb 15.6 PuLG W10 H,84999.0,True,84999.0,Garantía de fábrica: 12 meses,,209183697,0,MLA15488529,MLA1652,2020-07-15T16:36:29.000Z,Argentina,active,new,0.9,"['good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,1,Buenos Aires,gold_special,13.0,normal,platinum,XHARDSRLXHARD,24622.0,0.97,1295.0,5_green,0.01,0.02,Lenovo V-Series V130-15IKB,0.0,MLA-NOTEBOOKS
189,MLA902753168,Lenovo Ideapad,Lenovo Ideapad 110 Con Detalle,49999.0,True,49999.0,Garantía del vendedor: 3 meses,,541855,0,MLA15298432,MLA1652,2020-12-31T13:31:40.000Z,Argentina,active,used,0.66,"['immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,1,Capital Federal,gold_special,,normal,gold,TELOVENDO_ARG,1543.0,1.0,132.0,5_green,0.0,0.0,Lenovo IdeaPad 110-15ISK,0.0,MLA-NOTEBOOKS
190,MLA884831957,Lenovo Ideapad,Notebook Lenovo I5 4gb 1t Hdd- Ip S145-15iil - Gris,109999.0,True,109999.0,Garantía de fábrica: 12 meses,,172753273,1,MLA15698353,MLA1652,2020-10-21T18:14:51.000Z,Argentina,active,new,0.8,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,3,Capital Federal,gold_special,1.0,normal,platinum,DEVENTAS_TECH_STORE,30893.0,0.98,1924.0,5_green,0.01,0.01,Lenovo IdeaPad S145-15IIL,0.0,MLA-NOTEBOOKS
191,MLA840884862,Lenovo Ideapad,Notebook Lenovo Ideapad S145-15iil Intel Core I3 4gb Ram 1tb,81968.94,True,81968.94,Garantía de fábrica: 12 meses,,184616888,3,MLA15706115,MLA1652,2020-02-25T16:17:13.000Z,Argentina,active,new,0.88,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,4,Buenos Aires,gold_special,39.0,normal,platinum,OTERO HOGAR,11108.0,0.97,808.0,5_green,0.01,0.02,Lenovo IdeaPad S145-15IIL - Platinum gray - 4 GB - 1 TB - 1366 px x 768 px - Intel UHD Graphics - Intel - Core i3 - 1005G1 - Windows - 10 - Home,0.0,MLA-NOTEBOOKS
192,MLA877380657,Lenovo Ideapad,Notebook Lenovo Gamer Ryzen 5 3500u 8gb 256gb 15.6 Fullhd ,110000.0,True,110000.0,Garantía del vendedor: 6 meses,,66921256,0,MLA16041756,MLA1652,2020-09-08T13:30:42.000Z,Argentina,active,new,0.8,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,2,Capital Federal,gold_special,,normal,silver,HARD-BAIRES,449.0,0.99,23.0,5_green,0.01,0.0,Lenovo IdeaPad 3 15IIL05,0.0,MLA-NOTEBOOKS
193,MLA899974966,Lenovo Ideapad,Notebook Lenovo 256gb 8gb Ram Intel Core I3 Gpu Intel Uhd,74999.0,True,74999.0,Garantía del vendedor: 3 meses,,284824585,3,MLA16189144,MLA1652,2020-12-04T19:44:54.000Z,Argentina,active,new,0.8,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,500,1002,Capital Federal,gold_special,5.0,normal,platinum,SKY.VISION ELECTRONICA,16673.0,0.93,1704.0,5_green,0.02,0.05,Lenovo IdeaPad 3,0.0,MLA-NOTEBOOKS
194,MLA862600794,Lenovo Ideapad,Notebook Lenovo 15.6´ Windows 10 Amd A4 Integ 4 Gb Ram 500gb,59990.0,True,59990.0,Garantía de fábrica: 12 meses,,497906304,5,MLA15261472,MLA1652,2020-06-16T18:26:22.000Z,Argentina,active,new,0.9,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,10,Buenos Aires,gold_special,,normal,platinum,E-O-N-E,17238.0,0.97,929.0,5_green,0.01,0.02,Lenovo IdeaPad S145-15AST,0.0,MLA-NOTEBOOKS
195,MLA896908275,Lenovo Ideapad,"Notebook Lenovo 81d1009aue 4gb Ram 1tb Hdd Lector Dvd 15,6´´",54999.0,True,54999.0,Garantía del vendedor: 3 meses,,309453406,1,MLA15280167,MLA1652,2020-11-12T17:59:41.000Z,Argentina,active,new,0.7,"['extended_warranty_eligible', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,500,1000,Capital Federal,gold_special,,normal,platinum,BAZA 10,25702.0,0.94,2561.0,5_green,0.01,0.05,Lenovo IdeaPad 330-15IGM,0.0,MLA-NOTEBOOKS
196,MLA900730329,Lenovo Ideapad,Notebook Lenovo Ideapad 3 Core I3 4gb 1tb 15 W10 Mexx 2,86899.0,True,86899.0,Garantía del vendedor: 12 meses,,82916233,5,MLA16041756,MLA1652,2020-12-11T19:59:01.000Z,Argentina,active,new,0.7,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,91489,MLA-NOTEBOOKS,50000,99999,Capital Federal,gold_pro,6.0,normal,,MEXX COMPUTACION,131043.0,0.97,7607.0,2_orange,0.01,0.02,Lenovo IdeaPad 3 15IIL05,0.0,MLA-NOTEBOOKS
197,MLA876815311,Lenovo Ideapad,Notebook Lenovo Core I3 10ma Gen 8gb 256gb Ssd 15.6 Hd Win10,82499.0,True,82499.0,Garantía del vendedor: 12 meses,,153491318,0,MLA16041756,MLA1652,2020-09-04T20:27:10.000Z,Argentina,active,new,0.88,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,40,Capital Federal,gold_special,,normal,platinum,DELLOREAN,13391.0,0.98,811.0,5_green,0.01,0.01,Lenovo IdeaPad 3 15IIL05,0.0,MLA-NOTEBOOKS
198,MLA900594658,Lenovo Ideapad,Lenovo Notebook 15 Pulgadas Ideapad3 I3 1005 8gb Ssd256 ,79990.0,True,79990.0,Garantía de fábrica: 12 meses,,178321008,0,,MLA1652,2020-12-10T21:52:36.000Z,Argentina,active,new,0.9,"['good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,17,Capital Federal,gold_special,1.0,normal,platinum,OPTICACOSENTINO,4265.0,0.99,255.0,5_green,0.0,0.01,,,
199,MLA877369337,Lenovo Ideapad,Notebook Lenovo Core I5 1035g1 8gb 256gbssd 15.6 Full Hd ,125000.0,True,125000.0,Garantía del vendedor: 6 meses,,66921256,0,MLA16041756,MLA1652,2020-09-08T12:49:12.000Z,Argentina,active,new,0.8,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,2,3,Capital Federal,gold_special,,normal,silver,HARD-BAIRES,449.0,0.99,23.0,5_green,0.01,0.0,Lenovo IdeaPad 3 15IIL05,0.0,MLA-NOTEBOOKS
200,MLA865606925,Apple Macbook,Apple Macbook Air 13.3' 2020 Intel I3 8gb 256gb,160000.0,True,160000.0,Garantía del vendedor: 6 meses,,5276693,15,MLA15913938,MLA1652,2020-07-02T00:57:57.000Z,Argentina,active,new,0.75,"['good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,33,Capital Federal,gold_special,,normal,platinum,HARLEM,2673.0,0.97,249.0,5_green,0.02,0.01,Apple MacBook Air A2179,0.0,MLA-NOTEBOOKS
201,MLA902168595,Apple Macbook,"Apple Macbook Air 13.3 Intel Core I3 256gb Ssd, 8gb Envios",154900.0,True,154900.0,Garantía de fábrica: 12 meses,,158169010,4,MLA15913938,MLA1652,2020-12-24T15:15:11.000Z,Argentina,active,new,0.87,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,5,Córdoba,gold_special,,normal,platinum,COATI DIGITAL,4422.0,0.98,360.0,5_green,0.01,0.01,Apple MacBook Air A2179,0.0,MLA-NOTEBOOKS
202,MLA871311137,Apple Macbook,Apple Macbook Air 13 Core I5 8gb 512gb Ssd Modelo 2020,200000.0,True,200000.0,Garantía del vendedor: 6 meses,,5276693,6,,MLA1652,2020-08-02T06:21:45.000Z,Argentina,active,new,0.87,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,8,Capital Federal,gold_special,39.0,normal,platinum,HARLEM,2673.0,0.97,249.0,5_green,0.02,0.01,,,
