item_id,product,available_quantity,listing_type_id,initial_quantity,sold_quantity,base_price,catalog_product_id,accepts_mercadopago,seller_address.country.name,status,tags,seller_id,price,warranty,original_price,domain_id,health,buying_mode,title,condition,category_id,official_store_id,start_time,seller_address.state.name,questions_total,user_user_type,user_seller_reputation.transactions.ratings.positive,user_seller_reputation.transactions.ratings.neutral,user_seller_reputation.level_id,user_seller_reputation.transactions.completed,user_seller_reputation.transactions.canceled,user_seller_reputation.power_seller_status,user_seller_reputation.transactions.ratings.negative,user_nickname,product_domain_id,product_name
MLA879464058,Lenovo Ideapad,1,gold_pro,2,1,147499.0,MLA15738290,True,Argentina,active,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",114179423,147499.0,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,0.9,buy_it_now,Notebook Lenovo S340 15api Amd Ryzen 5 8gb 256gb Ssd Win10 P,new,MLA1652,,2020-09-18T20:13:51.000Z,Capital Federal,2.0,normal,0.99,0.0,5_green,11663.0,682.0,platinum,0.01,SCI INFORMATICA,MLA-NOTEBOOKS,Lenovo IdeaPad S340-15API
MLA897711231,Lenovo Ideapad,1,gold_pro,4,3,41297.0,MLA15270182,True,Argentina,active,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",326626639,41297.0,Garantía del vendedor: 6 meses,,MLA-NOTEBOOKS,0.87,buy_it_now,Lenovo 320-15isk I3 6006u 4gb 1t 80xh01v2ar ,new,MLA1652,,2020-11-18T12:48:56.000Z,Capital Federal,11.0,normal,0.97,0.0,3_yellow,99.0,5.0,,0.03,GRUPO TCLAT,MLA-NOTEBOOKS,Lenovo IdeaPad 320-15ISK
MLA875514263,Lenovo Ideapad,1,gold_pro,13,5,61999.0,MLA15280167,True,Argentina,active,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",174556876,61999.0,Garantía de fábrica: 12 meses,76999,MLA-NOTEBOOKS,0.9,buy_it_now,Notebook Lenovo 330 Intel Celeron N4000 4gb Ddr4 1tb Dvdrw 6,new,MLA1652,,2020-08-28T14:32:41.000Z,Capital Federal,4.0,normal,0.94,0.03,5_green,408198.0,27764.0,platinum,0.03,OVERHARD DIGITAL,MLA-NOTEBOOKS,Lenovo IdeaPad 330-15IGM
MLA903814774,Lenovo Ideapad,1,gold_special,40,0,64999.0,MLA15252017,True,Argentina,active,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible']",25704919,64999.0,Garantía de fábrica: 6 meses,97499,MLA-NOTEBOOKS,0.87,buy_it_now,Notebook Lenovo Intel Core I3 4gb Ram 1tb Hdd Hdmi Usb 3.0,new,MLA1652,,2021-01-11T13:11:53.000Z,Capital Federal,1.0,normal,0.96,0.01,5_green,46993.0,5508.0,platinum,0.03,ELECTRO-SHOWS,MLA-NOTEBOOKS,Lenovo IdeaPad 130-15AST
MLA900221710,Lenovo Ideapad,1,gold_special,2,0,99990.0,MLA16189144,True,Argentina,active,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",410972390,99990.0,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,0.87,buy_it_now,Notebook Lenovo Ideapad 3 Pantalla Táctil Core I3 8gb Ssd256,new,MLA1652,,2020-12-07T21:21:37.000Z,Córdoba,4.0,normal,0.98,0.01,5_green,2058.0,202.0,platinum,0.01,VINDUR STORE,MLA-NOTEBOOKS,Lenovo IdeaPad 3
MLA882884219,Lenovo Ideapad,1,gold_pro,7,3,106999.0,MLA15698353,True,Argentina,active,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",179274188,106999.0,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,0.9,buy_it_now,Notebook Lenovo S145 Core I5 10ma 4gb 256gb Ssd Win 10 Cuota,new,MLA1652,,2020-10-07T19:41:54.000Z,Capital Federal,0.0,normal,0.95,0.02,5_green,180015.0,12389.0,platinum,0.03,DALECLÍCK,MLA-NOTEBOOKS,Lenovo IdeaPad S145-15IIL
MLA882082189,Lenovo Ideapad,1,gold_pro,3,2,96999.0,MLA15253903,True,Argentina,active,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible']",179274188,96999.0,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,0.9,buy_it_now,Notebook Lenovo Ip S340 Amd Ryzen 3 4gb 1tb Windows 10 Cuota,new,MLA1652,,2020-10-02T18:22:53.000Z,Capital Federal,5.0,normal,0.95,0.02,5_green,180015.0,12389.0,platinum,0.03,DALECLÍCK,MLA-NOTEBOOKS,Lenovo IdeaPad S340
MLA899398800,Lenovo Ideapad,1,gold_special,2,1,82990.0,MLA15557680,True,Argentina,active,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",68286146,82990.0,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,0.9,buy_it_now,Notebook Lenovo S145 14 Amd Ryzen 3 8gb Ram 500 Ssd -acuario,new,MLA1652,,2020-11-30T17:08:31.000Z,Capital Federal,6.0,normal,0.98,0.01,5_green,40473.0,2966.0,platinum,0.01,INSUMOS_ACUARIO,MLA-NOTEBOOKS,Lenovo IdeaPad S145-14AST
MLA882648328,Lenovo Ideapad,1,gold_special,28,5,42499.0,MLA15708601,True,Argentina,active,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",188683903,42499.0,Garantía del vendedor: 12 meses,,MLA-NOTEBOOKS,0.77,buy_it_now,Notebook Cloud Lenovo Ip S150-14 Ast A4 4g 64gb No Pc Gamer,new,MLA1652,,2020-10-06T15:55:23.000Z,Buenos Aires,49.0,normal,0.98,0.02,5_green,1249.0,40.0,platinum,0.0,MDQ AMG,MLA-NOTEBOOKS,Lenovo IdeaPad S150-14AST
MLA896482411,Lenovo Ideapad,1,gold_special,10,0,79990.0,MLA16189144,True,Argentina,active,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",193139089,79990.0,Garantía del vendedor: 1 años,,MLA-NOTEBOOKS,0.8,buy_it_now,Lenovo Ideapad 3 I3-1005g1 8gb Ram 256gb Ssd Notebook 15.6 ,new,MLA1652,,2020-11-10T00:24:07.000Z,Capital Federal,16.0,normal,1.0,0.0,5_green,2357.0,141.0,platinum,0.0,DIGITAL-ZOOM SRL,MLA-NOTEBOOKS,Lenovo IdeaPad 3
MLA896620328,Lenovo Ideapad,1,gold_special,3,1,99999.0,MLA16041756,True,Argentina,active,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",287897762,99999.0,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,0.8,buy_it_now,"Notebook Lenovo Inte I3-1005g1 Ram 8gb Ssd 256gb 15,6 Win10",new,MLA1652,,2020-11-10T20:52:18.000Z,Capital Federal,2.0,normal,0.98,0.01,5_green,946.0,75.0,gold,0.01,SMART-FIX,MLA-NOTEBOOKS,Lenovo IdeaPad 3 15IIL05
MLA876184208,Lenovo Ideapad,1,gold_pro,21,5,83998.8,MLA15262067,True,Argentina,active,"['good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",689919,83998.8,Garantía del vendedor: 12 meses,,MLA-NOTEBOOKS,0.9,buy_it_now,Notebook Lenovo Ideapad S145 14 Celeron N4000 500gb 4gb P,new,MLA1652,,2020-09-01T20:10:42.000Z,Capital Federal,7.0,normal,0.98,0.01,5_green,26412.0,1586.0,platinum,0.01,PRECIO-CALIDAD,MLA-NOTEBOOKS,Lenovo IdeaPad S145-14IGM
MLA856535688,Lenovo Ideapad,1,gold_special,10,5,113999.0,MLA15557680,True,Argentina,active,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",74692374,113999.0,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,0.8,buy_it_now,Notebook Lenovo Ideapad S145 Core I5 8gb  1tb Ssd 240 W10s,new,MLA1652,,2020-05-19T20:34:46.000Z,Capital Federal,56.0,normal,0.97,0.01,5_green,4543.0,447.0,platinum,0.02,FABYSAN1107,MLA-NOTEBOOKS,Lenovo IdeaPad S145-14AST
MLA863358204,Lenovo Ideapad,1,gold_special,6,3,99990.0,MLA15248254,True,Argentina,active,"['good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",155068217,99990.0,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,0.8,buy_it_now,"Lenovo Ideapad S145 I5 1035g4 8gb 480gb Ssd 15,6 Win 10 Home",new,MLA1652,,2020-06-20T01:44:08.000Z,Capital Federal,9.0,normal,0.99,0.01,5_green,534.0,32.0,silver,0.0,NORDITECH ARGENTINA,MLA-NOTEBOOKS,Lenovo IdeaPad S145-15IWL
MLA897635845,Lenovo Ideapad,1,gold_special,50,3,40999.0,,True,Argentina,active,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",86898163,40999.0,Garantía del vendedor: 12 meses,,MLA-NOTEBOOKS,0.9,buy_it_now,Notebook 11.6 Hd Lenovo N4020 4gb Ssd 128gb Wifi Chrome Os,new,MLA1652,,2020-11-17T20:22:33.000Z,Capital Federal,5.0,normal,0.98,0.01,5_green,27403.0,1415.0,platinum,0.01,OFERTAS INFORMATICAS,,
MLA901149450,Lenovo Ideapad,1,gold_pro,6,0,102999.0,MLA16041756,True,Argentina,active,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",397455633,102999.0,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,1.0,buy_it_now,Notebook Lenovo Ideapad I3 8gb  256ssd  W10 Fhd,new,MLA1652,,2020-12-15T15:46:53.000Z,Córdoba,2.0,normal,0.99,0.01,5_green,526.0,44.0,silver,0.0,NOTEBOOK CORDOBASRL,MLA-NOTEBOOKS,Lenovo IdeaPad 3 15IIL05
MLA876390092,Lenovo Ideapad,1,gold_special,36,25,63999.0,MLA15255771,True,Argentina,active,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",278768157,63999.0,Garantía del vendedor: 12 meses,,MLA-NOTEBOOKS,0.9,buy_it_now,"Notebook Lenovo I3 7020u  4gb 1 Tb 15,6 Hd Zona Fox",new,MLA1652,,2020-09-02T19:31:20.000Z,Capital Federal,102.0,normal,0.97,0.01,5_green,1932.0,100.0,gold,0.02,ZONAFOX363,MLA-NOTEBOOKS,Lenovo IdeaPad 330-15IKB
MLA884841497,Lenovo Ideapad,1,gold_special,2,1,64999.0,MLA15557680,True,Argentina,active,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",172753273,64999.0,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,0.8,buy_it_now,Lenovo Notebook Ip S145-14ast Amd A4-9125 4gb 500gb Hdd Gris,new,MLA1652,,2020-10-21T19:06:45.000Z,Capital Federal,7.0,normal,0.98,0.01,5_green,30951.0,1923.0,platinum,0.01,DEVENTAS_TECH_STORE,MLA-NOTEBOOKS,Lenovo IdeaPad S145-14AST
MLA884065675,Lenovo Ideapad,1,gold_special,4,1,119480.0,MLA15738290,True,Argentina,active,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",183000192,119480.0,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,0.9,buy_it_now,Notebook Gamer Lenovo Ip S340 Fhd Ryzen 7 8gb 512gb Ssd,new,MLA1652,,2020-10-15T19:27:11.000Z,Capital Federal,9.0,normal,0.96,0.02,5_green,6695.0,544.0,platinum,0.02,STECSOLUCIONESTECNOLÓGICAS,MLA-NOTEBOOKS,Lenovo IdeaPad S340-15API
MLA900905365,Lenovo Ideapad,1,gold_special,2,0,109999.0,MLA16189144,True,Argentina,active,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",482880972,109999.0,Garantía del vendedor: 12 meses,,MLA-NOTEBOOKS,0.75,buy_it_now,"Notebook Lenovo Ideapad 3 I5 10ma 15,6 12gb Ssd 256gb Táctil",new,MLA1652,,2020-12-13T14:53:00.000Z,Capital Federal,8.0,normal,0.99,0.01,5_green,3246.0,152.0,platinum,0.0,MAGATEKNO,MLA-NOTEBOOKS,Lenovo IdeaPad 3
MLA897627102,Lenovo Ideapad,1,gold_pro,10,1,168000.0,MLA16205315,True,Argentina,active,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",193139089,168000.0,Garantía del vendedor: 1 años,,MLA-NOTEBOOKS,1.0,buy_it_now,Lenovo Ideapad 5 I5-1035g1 16gb Ram 512gb Ssd 15.6 ,new,MLA1652,,2020-11-17T19:28:09.000Z,Capital Federal,1.0,normal,1.0,0.0,5_green,2357.0,141.0,platinum,0.0,DIGITAL-ZOOM SRL,MLA-NOTEBOOKS,Lenovo IdeaPad 5 - Gris - 16 GB - 512 GB - 1920 px x 1080 px - Intel UHD Graphics - Intel - Core i5 - 1035G1 - Windows - 10 - Home
MLA900275025,Lenovo Ideapad,1,gold_pro,52,2,60139.0,MLA15261473,True,Argentina,active,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",69541508,60139.0,Garantía de fábrica: 12 meses,75169,MLA-NOTEBOOKS,0.9,buy_it_now,Notebook Lenovo Ip S145-15ast A6 9225 4gb 500gb 15'' Delta2,new,MLA1652,,2020-12-08T15:14:46.000Z,Capital Federal,6.0,normal,0.94,0.02,5_green,47682.0,4284.0,platinum,0.04,TIENDA DELTA,MLA-NOTEBOOKS,Lenovo IdeaPad S145-15AST - Negro - 4 GB - 500 GB - 1366 px x 768 px - AMD Radeon R4 - AMD - A6-Series - 9225 - Windows - 10 - Home
MLA898719120,Lenovo Ideapad,1,gold_special,10,5,73999.0,MLA16051084,True,Argentina,active,"['good_quality_thumbnail', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",425342386,73999.0,Garantía del vendedor: 6 meses,,MLA-NOTEBOOKS,0.8,buy_it_now,Notebook Lenovo S145 15.6 Amd Ryzen 3 8gb Ram 256 Ssd Nueva ,new,MLA1652,,2020-11-25T16:04:58.000Z,Capital Federal,,normal,0.95,0.02,3_yellow,7032.0,403.0,,0.03,MR.ELECTRO,MLA-NOTEBOOKS,Lenovo IdeaPad S145-15API - Platinum gray - 8 GB - 256 GB - 1920 px x 1080 px - AMD Radeon Vega 3 - AMD - Ryzen 3 - 2200U - Windows - 10 - Home
MLA897950054,Lenovo Ideapad,1,gold_special,1,0,152999.99,MLA15504717,True,Argentina,active,"['good_quality_picture', 'brand_verified', 'immediate_payment', 'cart_eligible']",245645298,152999.99,Garantía de fábrica: 1 meses,,MLA-NOTEBOOKS,0.85,buy_it_now,Notebook Lenovo Flex 2en1 I7 8550u 8gb 256gb Ssd 14 Fhd W10,new,MLA1652,,2020-11-19T18:22:23.000Z,Capital Federal,4.0,normal,0.89,0.03,5_green,70783.0,10794.0,platinum,0.08,PANDASHOP_ARG,MLA-NOTEBOOKS,Lenovo IdeaPad Slim 1 1-14AST-05 - Platinum gray - 4 GB - 64 GB - 1366 px x 768 px - AMD Radeon R4 - AMD - A6-Series - 9220E - Windows - 10 - Home
MLA901019144,Lenovo Ideapad,1,gold_special,30,0,54785.0,MLA16053933,True,Argentina,active,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",328024080,54785.0,Garantía del vendedor: 6 meses,,MLA-NOTEBOOKS,0.75,buy_it_now,Lenovo Pentium 6405u Gold Ssd 128 Nvme 4gb Pantalla 14 Hd,new,MLA1652,,2020-12-14T15:19:20.000Z,Capital Federal,2.0,normal,0.94,0.02,5_green,19805.0,1450.0,platinum,0.04,TECNOWAYSRL,MLA-NOTEBOOKS,Lenovo IdeaPad 3 14ADA05
MLA901468059,Lenovo Ideapad,1,gold_pro,2,1,73699.0,MLA15261472,True,Argentina,active,"['good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",279922219,73699.0,Garantía del vendedor: 12 meses,,MLA-NOTEBOOKS,1.0,buy_it_now,Note Lenovo Ideapad S145 Amd A6 9225 8gb!!! 500gb W10h 15.6 ,new,MLA1652,,2020-12-17T19:18:36.000Z,Buenos Aires,0.0,normal,0.98,0.01,5_green,2469.0,161.0,platinum,0.01,SGI_INFORMATICA,MLA-NOTEBOOKS,Lenovo IdeaPad S145-15AST
MLA861704237,Lenovo Ideapad,1,gold_special,4,3,119989.98,MLA15698353,True,Argentina,active,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible']",61852079,119989.98,Garantía de fábrica: 1 años,,MLA-NOTEBOOKS,0.8,buy_it_now,Notebook Lenovo V15 Iil I7 1065g7 4gb 1tb 15.6 Dos,new,MLA1652,,2020-06-11T18:37:11.000Z,Capital Federal,7.0,normal,0.96,0.02,5_green,110880.0,7301.0,platinum,0.02,INTEGRADOS ARGENTINOS,MLA-NOTEBOOKS,Lenovo IdeaPad S145-15IIL
MLA883871433,Lenovo Ideapad,1,gold_special,2,1,51999.0,MLA15708601,True,Argentina,active,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",167338436,51999.0,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,0.8,buy_it_now,Cloudbook Lenovo Ip S150-14  A4 9120e 4gb 64gb Win10h Azul,new,MLA1652,,2020-10-14T18:03:31.000Z,Capital Federal,4.0,normal,0.99,0.0,5_green,2593.0,157.0,gold,0.01,NOVAINFOEXPRESS,MLA-NOTEBOOKS,Lenovo IdeaPad S150-14AST
MLA899045605,Lenovo Ideapad,1,gold_special,5,1,89999.0,MLA16189144,True,Argentina,active,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",193659561,89999.0,Garantía de fábrica: 6 meses,,MLA-NOTEBOOKS,0.8,buy_it_now,Notebook Lenovo 14  Intel I5 4gb 1tb Freedos Geforce Mx130,new,MLA1652,,2020-11-27T15:23:57.000Z,Capital Federal,2.0,normal,0.98,0.01,5_green,6784.0,388.0,platinum,0.01,JFS TECH,MLA-NOTEBOOKS,Lenovo IdeaPad 3
MLA874772491,Lenovo Ideapad,1,gold_special,2,0,69998.99,MLA16056912,True,Argentina,active,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",438170604,69998.99,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,0.77,buy_it_now,Notebook Lenovo Ip S145-14iwl 4205u 4gb 500gb Win10s Regalo,new,MLA1652,,2020-08-23T18:53:59.000Z,Buenos Aires,41.0,normal,0.92,0.04,5_green,211.0,83.0,silver,0.04,AMARELO_VERDE,MLA-NOTEBOOKS,Lenovo IdeaPad S145-14IWL
MLA884834165,Lenovo Ideapad,1,gold_special,4,1,114999.0,MLA15698353,True,Argentina,active,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",172753273,114999.0,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,0.8,buy_it_now,Lenovo - Notebook I5 4gb 256gb Ssd- Ip S145-15iil - Gris,new,MLA1652,,2020-10-21T18:34:05.000Z,Capital Federal,1.0,normal,0.98,0.01,5_green,30951.0,1923.0,platinum,0.01,DEVENTAS_TECH_STORE,MLA-NOTEBOOKS,Lenovo IdeaPad S145-15IIL
MLA881392802,Lenovo Ideapad,1,gold_special,3,1,75900.0,MLA15253903,True,Argentina,active,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",92152388,75900.0,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,0.7,buy_it_now,Notebook Lenovo - Ip - S340 - Amd Ryzen 3 -14 Hd -1tb- W10,new,MLA1652,,2020-09-29T16:33:21.000Z,Capital Federal,3.0,normal,0.97,0.02,5_green,31520.0,1434.0,platinum,0.01,GUIDO TEC,MLA-NOTEBOOKS,Lenovo IdeaPad S340
MLA896774844,Lenovo Ideapad,1,gold_pro,13,1,147999.0,MLA15253903,True,Argentina,active,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible']",179274188,147999.0,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,0.9,buy_it_now,Notebook Lenovo S340 Amd Ryzen 7 8gb 256gb Ssd Win 10 Cuotas,new,MLA1652,,2020-11-11T19:42:26.000Z,Capital Federal,4.0,normal,0.95,0.02,5_green,180015.0,12389.0,platinum,0.03,DALECLÍCK,MLA-NOTEBOOKS,Lenovo IdeaPad S340
MLA899972763,Lenovo Ideapad,500,gold_special,1003,4,74999.0,MLA16189144,True,Argentina,active,"['good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",119914491,74999.0,Garantía del vendedor: 3 meses,,MLA-NOTEBOOKS,0.9,buy_it_now,"Laptop Lenovo 15,6´´ 256gb 8gb Ram Intel Core I3 Windows 10",new,MLA1652,,2020-12-04T19:37:59.000Z,Capital Federal,8.0,normal,0.95,0.02,5_green,16878.0,1887.0,platinum,0.03,GAMESTATION ARG,MLA-NOTEBOOKS,Lenovo IdeaPad 3
MLA883872949,Lenovo Ideapad,1,gold_pro,2,1,62999.0,MLA15708601,True,Argentina,active,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",167338436,62999.0,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,0.9,buy_it_now,Cloudbook Lenovo Ip S150-14  A4 9120e 4gb 64gb Win10h Azul,new,MLA1652,,2020-10-14T18:08:09.000Z,Capital Federal,2.0,normal,0.99,0.0,5_green,2593.0,157.0,gold,0.01,NOVAINFOEXPRESS,MLA-NOTEBOOKS,Lenovo IdeaPad S150-14AST
MLA816674159,Lenovo Ideapad,1,gold_special,11,5,128900.0,MLA15248254,True,Argentina,active,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",68286146,128900.0,Garantía de fábrica: 1 años,,MLA-NOTEBOOKS,0.9,buy_it_now,Notebook Lenovo S145 I5 20gb Ddr4 1tb Hdd + 256 Ssd M2 W10 ,new,MLA1652,,2019-09-25T17:22:40.000Z,Capital Federal,40.0,normal,0.98,0.01,5_green,40473.0,2966.0,platinum,0.01,INSUMOS_ACUARIO,MLA-NOTEBOOKS,Lenovo IdeaPad S145-15IWL
MLA899117152,Lenovo Ideapad,1,gold_pro,1,0,114000.0,MLA16041756,True,Argentina,active,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",50031075,114000.0,Garantía del vendedor: 6 meses,,MLA-NOTEBOOKS,0.87,buy_it_now,"Notebook Lenovo Ideapad 3 (15.6, Amd 5 3500, 8 Ram, 256 Ssd)",new,MLA1652,,2020-11-27T22:13:43.000Z,Buenos Aires,1.0,normal,1.0,0.0,,7.0,1.0,,0.0,OMEGATECHGROUP,MLA-NOTEBOOKS,Lenovo IdeaPad 3 15IIL05
MLA868237379,Lenovo Ideapad,1,gold_special,1,0,84999.0,MLA15488529,True,Argentina,active,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",209183697,84999.0,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,0.9,buy_it_now,Notebook Lenovo Ip I3 1005 G1 4gb Ssd 256 Gb 15.6 PuLG W10 H,new,MLA1652,,2020-07-15T16:36:29.000Z,Buenos Aires,13.0,normal,0.97,0.01,5_green,24641.0,1296.0,platinum,0.02,XHARDSRLXHARD,MLA-NOTEBOOKS,Lenovo V-Series V130-15IKB
MLA902753168,Lenovo Ideapad,1,gold_special,1,0,49999.0,MLA15298432,True,Argentina,active,"['immediate_payment', 'cart_eligible']",541855,49999.0,Garantía del vendedor: 3 meses,,MLA-NOTEBOOKS,0.66,buy_it_now,Lenovo Ideapad 110 Con Detalle,used,MLA1652,,2020-12-31T13:31:40.000Z,Capital Federal,,normal,1.0,0.0,5_green,1543.0,132.0,gold,0.0,TELOVENDO_ARG,MLA-NOTEBOOKS,Lenovo IdeaPad 110-15ISK
MLA884831957,Lenovo Ideapad,1,gold_special,3,1,109999.0,MLA15698353,True,Argentina,active,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",172753273,109999.0,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,0.8,buy_it_now,Notebook Lenovo I5 4gb 1t Hdd- Ip S145-15iil - Gris,new,MLA1652,,2020-10-21T18:14:51.000Z,Capital Federal,1.0,normal,0.98,0.01,5_green,30951.0,1923.0,platinum,0.01,DEVENTAS_TECH_STORE,MLA-NOTEBOOKS,Lenovo IdeaPad S145-15IIL
MLA840884862,Lenovo Ideapad,1,gold_special,4,3,81968.94,MLA15706115,True,Argentina,active,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",184616888,81968.94,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,0.88,buy_it_now,Notebook Lenovo Ideapad S145-15iil Intel Core I3 4gb Ram 1tb,new,MLA1652,,2020-02-25T16:17:13.000Z,Buenos Aires,39.0,normal,0.97,0.01,5_green,11122.0,808.0,platinum,0.02,OTERO HOGAR,MLA-NOTEBOOKS,Lenovo IdeaPad S145-15IIL - Platinum gray - 4 GB - 1 TB - 1366 px x 768 px - Intel UHD Graphics - Intel - Core i3 - 1005G1 - Windows - 10 - Home
MLA877380657,Lenovo Ideapad,1,gold_special,2,0,110000.0,MLA16041756,True,Argentina,active,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",66921256,110000.0,Garantía del vendedor: 6 meses,,MLA-NOTEBOOKS,0.8,buy_it_now,Notebook Lenovo Gamer Ryzen 5 3500u 8gb 256gb 15.6 Fullhd ,new,MLA1652,,2020-09-08T13:30:42.000Z,Capital Federal,6.0,normal,0.99,0.01,5_green,449.0,23.0,silver,0.0,HARD-BAIRES,MLA-NOTEBOOKS,Lenovo IdeaPad 3 15IIL05
