;item_id;product;official_store_id;initial_quantity;seller_address.country.name;buying_mode;title;health;listing_type_id;seller_address.state.name;warranty;status;price;category_id;available_quantity;catalog_product_id;original_price;base_price;accepts_mercadopago;tags;start_time;condition;seller_id;domain_id;sold_quantity;questions_total;user_seller_reputation.level_id;user_seller_reputation.transactions.canceled;user_seller_reputation.power_seller_status;user_user_type;user_seller_reputation.transactions.ratings.neutral;user_seller_reputation.transactions.completed;user_seller_reputation.transactions.ratings.positive;user_seller_reputation.transactions.ratings.negative;user_nickname;product_domain_id;product_sold_quantity;product_name
148;MLA870079893;Apple Macbook Air;;94;Argentina;buy_it_now;Apple Macbook Air 13'' Mvh22le/a Corei5 Ram 8gb Ssd 512gb;1.0;gold_pro;Capital Federal;Garantía de fábrica: 1 años;active;355279.84;MLA1652;50;MLA15913938;;355279.84;TRUE;['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible'];2020-07-25T15:33:20.000Z;new;47277478;MLA-NOTEBOOKS;0;;5_green;2750.0;platinum;normal;0.01;31446.0;0.98;0.01;TRES MARES;MLA-NOTEBOOKS;0.0;Apple MacBook Air A2179
149;MLA844111263;Apple Macbook Air;;1;Argentina;buy_it_now;Macbook Air 13 4g Ram 256gb Con Carcaza Y Mouse;0.75;gold_special;Capital Federal;;active;170000.0;MLA1652;1;;;170000.0;TRUE;['incomplete_technical_specs', 'poor_quality_picture', 'dragged_bids_and_visits', 'immediate_payment', 'cart_eligible'];2020-03-16T17:14:06.000Z;used;36449914;MLA-NOTEBOOKS;0;;;0.0;;normal;0.0;1.0;1.0;0.0;BLASTIMAN;;;
150;MLA875146499;Apple Macbook Air;;1;Argentina;buy_it_now;Macbook Air 2020 8gb/256ssd/ I5 /usd1350;0.8;gold_special;Capital Federal;Garantía de fábrica: 1 años;active;220000.0;MLA1652;1;;;220000.0;TRUE;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-08-26T00:13:50.000Z;new;143604720;MLA-NOTEBOOKS;0;8.0;4_light_green;6.0;;normal;0.0;4.0;1.0;0.0;KARAMHE;;;
151;MLA886140884;Apple Macbook Air;;4;Argentina;buy_it_now;Macbook Air 13.3 Retina I5 8gb Ssd 512gb 2020 Mvh22;0.9;gold_special;Capital Federal;Garantía de fábrica: 12 meses;active;269000.0;MLA1652;3;MLA15913938;;269000.0;TRUE;['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-10-30T16:14:13.000Z;new;183000192;MLA-NOTEBOOKS;0;4.0;5_green;544.0;platinum;normal;0.02;6685.0;0.96;0.02;STECSOLUCIONESTECNOLÓGICAS;MLA-NOTEBOOKS;0.0;Apple MacBook Air A2179
152;MLA901897379;Apple Macbook Air;;10;Argentina;buy_it_now;Macbook Air 13 I3 8gb Ram 256gb Ssd Mwtj2le/a;0.9;gold_pro;Capital Federal;Garantía de fábrica: 12 meses;active;272249.0;MLA1652;1;;;272249.0;TRUE;['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-12-21T21:38:15.000Z;new;310646112;MLA-NOTEBOOKS;0;;5_green;182.0;gold;normal;0.01;2488.0;0.98;0.01;OUTTEC;;;
153;MLA902439119;Apple Macbook Air;;1;Argentina;buy_it_now;Macbook 256 8gb Ram;0.87;gold_pro;Capital Federal;Sin garantía;active;140000.0;MLA1652;1;;;140000.0;TRUE;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];2020-12-28T15:54:25.000Z;used;63504204;MLA-NOTEBOOKS;0;;;0.0;;normal;0.0;1.0;1.0;0.0;MARIANO JUAREZ;;;
154;MLA900245471;Apple Macbook Air;;1;Argentina;buy_it_now;Macbook Air M1 8gb 256ssd En Stock!!;0.77;gold_special;Buenos Aires;Garantía de fábrica: 12 meses;active;200000.0;MLA1652;1;MLA16591146;;200000.0;TRUE;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-12-08T02:49:58.000Z;new;553652950;MLA-NOTEBOOKS;0;25.0;4_light_green;5.0;;normal;0.0;13.0;1.0;0.0;NICOLASBASSO2020;MLA-NOTEBOOKS;0.0;Apple MacBook Air A2337
155;MLA882239788;Apple Macbook Air;;1;Argentina;buy_it_now;Macbook Air 2o2o I5 10th 8gb 512ssd Trutone U$d1500;0.77;gold_special;Capital Federal;Garantía de fábrica: 1 años;active;320000.0;MLA1652;1;;;320000.0;TRUE;['good_quality_thumbnail', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible'];2020-10-03T19:58:23.000Z;new;114778930;MLA-NOTEBOOKS;0;;4_light_green;6.0;;normal;0.0;9.0;1.0;0.0;KALEX IMPORTADORA;;;
156;MLA885977656;Apple Macbook Air;;999;Argentina;buy_it_now;Notebook Apple Macbook Air 10th Gen 256gb Intel Core I3;0.8;gold_special;Capital Federal;Garantía del vendedor: 3 meses;active;169999.0;MLA1652;500;MLA15913938;;169999.0;TRUE;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-10-29T15:50:57.000Z;new;119914491;MLA-NOTEBOOKS;0;;5_green;1886.0;platinum;normal;0.02;16832.0;0.95;0.03;GAMESTATION ARG;MLA-NOTEBOOKS;0.0;Apple MacBook Air A2179
157;MLA885977063;Apple Macbook Air;;1000;Argentina;buy_it_now;Laptop Apple Macbook Air 10th Gen 256gb 8gb Ram 13.3´´;0.8;gold_pro;Capital Federal;Garantía del vendedor: 3 meses;active;209999.0;MLA1652;500;MLA15913938;;209999.0;TRUE;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-10-29T15:39:08.000Z;new;309453406;MLA-NOTEBOOKS;1;;5_green;2560.0;platinum;normal;0.01;25700.0;0.94;0.05;BAZA 10;MLA-NOTEBOOKS;0.0;Apple MacBook Air A2179
158;MLA871011763;Apple Macbook Air;;1;Argentina;buy_it_now;Computadora Mac;0.5;gold_special;Buenos Aires;Garantía de fábrica: 12 meses;active;38000.0;MLA1652;1;;;38000.0;TRUE;['poor_quality_picture', 'dragged_bids_and_visits', 'immediate_payment', 'cart_eligible'];2020-07-31T01:08:56.000Z;used;481279990;MLA-NOTEBOOKS;0;;5_green;9.0;;normal;0.0;57.0;1.0;0.0;CV1COM ELECTRONICS;;;
159;MLA904057948;Apple Macbook Air;;1;Argentina;buy_it_now;Laptop Macbook Air Apple 512gb M1 Chip Webcam Hd Bt 5.0 ;1.0;gold_pro;Capital Federal;Garantía del vendedor: 3 meses;active;299999.0;MLA1652;1;MLA16591147;;299999.0;TRUE;['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2021-01-13T13:17:39.000Z;new;284824585;MLA-NOTEBOOKS;0;0.0;5_green;1704.0;platinum;normal;0.02;16671.0;0.93;0.05;SKY.VISION ELECTRONICA;MLA-NOTEBOOKS;0.0;Apple MacBook Air A2337 - Space gray - 8 GB - 512 GB - 2560 px x 1600 px - Apple GPU - Apple - M1 - macOS - X - 11
160;MLA863771594;Apple Macbook Air;;2;Argentina;buy_it_now;Macbook Air Plata 2018 13.3 Core I5 8gb 128gb Ssd Outlet;0.7;gold_special;Capital Federal;Garantía del vendedor: 3 meses;active;169999.0;MLA1652;1;;;169999.0;TRUE;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-06-22T18:48:56.000Z;new;527041787;MLA-NOTEBOOKS;1;;5_green;75.0;gold;normal;0.01;734.0;0.99;0.0;HARDBOX SRL;;;
161;MLA903996215;Apple Macbook Air;;999;Argentina;buy_it_now;Notebook Macbook Air Apple 256gb Ssd M1 Chip Retina 13,3´´;1.0;gold_pro;Capital Federal;Garantía del vendedor: 3 meses;active;249999.0;MLA1652;500;MLA16591146;;249999.0;TRUE;['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2021-01-12T20:12:44.000Z;new;309453406;MLA-NOTEBOOKS;0;0.0;5_green;2560.0;platinum;normal;0.01;25700.0;0.94;0.05;BAZA 10;MLA-NOTEBOOKS;0.0;Apple MacBook Air A2337
162;MLA904055235;Apple Macbook Air;;1;Argentina;buy_it_now;Notebook Macbook Air Apple 512gb Ssd M1 Chip Retina 13,3´´;1.0;gold_pro;Capital Federal;Garantía del vendedor: 3 meses;active;299999.0;MLA1652;1;MLA16591147;;299999.0;TRUE;['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2021-01-13T13:06:23.000Z;new;309453406;MLA-NOTEBOOKS;0;;5_green;2560.0;platinum;normal;0.01;25700.0;0.94;0.05;BAZA 10;MLA-NOTEBOOKS;0.0;Apple MacBook Air A2337 - Space gray - 8 GB - 512 GB - 2560 px x 1600 px - Apple GPU - Apple - M1 - macOS - X - 11
163;MLA904057274;Apple Macbook Air;;1;Argentina;buy_it_now;Notebook Apple Macbook Air Retina 13,3´´ 512gb Ssd M1 Chip ;0.9;gold_special;Capital Federal;Garantía del vendedor: 3 meses;active;249999.0;MLA1652;1;MLA16591147;;249999.0;TRUE;['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2021-01-13T13:11:06.000Z;new;119914491;MLA-NOTEBOOKS;0;;5_green;1886.0;platinum;normal;0.02;16832.0;0.95;0.03;GAMESTATION ARG;MLA-NOTEBOOKS;0.0;Apple MacBook Air A2337 - Space gray - 8 GB - 512 GB - 2560 px x 1600 px - Apple GPU - Apple - M1 - macOS - X - 11
164;MLA903999529;Apple Macbook Air;;999;Argentina;buy_it_now;Laptop Apple Macbook Air 13,3´´ 256gb M1 Chip Macos Big Sur;1.0;gold_pro;Capital Federal;Garantía del vendedor: 3 meses;active;249999.0;MLA1652;500;MLA16591146;;249999.0;TRUE;['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2021-01-12T20:35:39.000Z;new;119914491;MLA-NOTEBOOKS;0;2.0;5_green;1886.0;platinum;normal;0.02;16832.0;0.95;0.03;GAMESTATION ARG;MLA-NOTEBOOKS;0.0;Apple MacBook Air A2337
165;MLA904055676;Apple Macbook Air;;1;Argentina;buy_it_now;Laptop Apple Macbook Air 13,3´´ 512gb M1 Chip Macos Big Sur;1.0;gold_pro;Capital Federal;Garantía del vendedor: 3 meses;active;299999.0;MLA1652;1;MLA16591147;;299999.0;TRUE;['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible'];2021-01-13T13:12:48.000Z;new;119914491;MLA-NOTEBOOKS;0;0.0;5_green;1886.0;platinum;normal;0.02;16832.0;0.95;0.03;GAMESTATION ARG;MLA-NOTEBOOKS;0.0;Apple MacBook Air A2337 - Space gray - 8 GB - 512 GB - 2560 px x 1600 px - Apple GPU - Apple - M1 - macOS - X - 11
166;MLA904443842;Apple Macbook Air;;1;Argentina;buy_it_now;Macbook Air 2020 Core I5 512gb 8gb Ssd Nuevas Palermo Import;0.87;gold_pro;Capital Federal;Garantía de fábrica: 12 meses;active;198000.0;MLA1652;1;MLA15913938;;198000.0;TRUE;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];2021-01-15T23:51:30.000Z;new;132096773;MLA-NOTEBOOKS;0;;;1.0;;normal;0.0;0.0;0.0;1.0;PALERMO.IMPORT-;MLA-NOTEBOOKS;0.0;Apple MacBook Air A2179
167;MLA902451435;Apple Macbook Air;;1;Argentina;buy_it_now;Macbook Air Mid 2013 I5 256gb Permuto Por iPhone No Envio;0.75;gold_special;Capital Federal;Sin garantía;active;94000.0;MLA1652;1;MLA15306716;;94000.0;TRUE;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];2020-12-28T18:07:37.000Z;used;202364665;MLA-NOTEBOOKS;0;;5_green;3.0;;normal;0.01;10.0;0.99;0.0;COOL-WAVES;MLA-NOTEBOOKS;0.0;Apple MacBook Air A1466
168;MLA884920948;Apple Macbook Air;;1;Argentina;buy_it_now;Mac Book Air 13 Inch 2017;0.62;gold_special;Córdoba;Sin garantía;active;125000.0;MLA1652;1;;;125000.0;TRUE;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];2020-10-22T12:28:19.000Z;used;113617873;MLA-NOTEBOOKS;0;44.0;4_light_green;3.0;;normal;0.0;28.0;0.95;0.05;BARRIONUEVOMARTA02;;;
169;MLA899678307;Apple Macbook Air;;1;Argentina;buy_it_now;Macbook Air 2020 I3 8gb 256 Nueva En Caja Cerrada Y Sellada;0.77;gold_special;Capital Federal;Garantía de fábrica: 12 meses;active;164989.0;MLA1652;1;MLA15913938;;164989.0;TRUE;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-12-02T17:02:44.000Z;new;58859763;MLA-NOTEBOOKS;0;;5_green;10.0;;normal;0.0;14.0;1.0;0.0;CAMERA&NOTEBOOKS;MLA-NOTEBOOKS;0.0;Apple MacBook Air A2179
170;MLA882921259;Apple Macbook Air;;1;Argentina;buy_it_now;Macbook Air 11 2012 I5 4gb Ram Video 1,5gb;0.62;gold_special;Capital Federal;Sin garantía;active;68000.0;MLA1652;1;;;68000.0;TRUE;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];2020-10-07T23:30:49.000Z;used;127824398;MLA-NOTEBOOKS;0;17.0;;0.0;;normal;0.0;5.0;1.0;0.0;BRUNNERPAULO;;;
171;MLA873344205;Apple Macbook Air;;12;Argentina;buy_it_now;Macbook Apple Air 13 I5 8gb Sdd 512gb Mvh22le/a Nanotec;0.6;gold_special;Capital Federal;Garantía de fábrica: 1 años;active;287404.0;MLA1652;1;;;287404.0;TRUE;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-08-14T16:24:52.000Z;new;58325213;MLA-NOTEBOOKS;0;0.0;5_green;152.0;gold;normal;0.01;1503.0;0.98;0.01;NANOTEC SRL;;;
172;MLA900177931;Apple Macbook Air;;1;Argentina;buy_it_now;Mac Book Air 13  2015;0.75;gold_special;Buenos Aires;Sin garantía;active;138000.0;MLA1652;1;;;138000.0;TRUE;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];2020-12-07T13:38:55.000Z;used;158478760;MLA-NOTEBOOKS;0;5.0;;2.0;;normal;0.22;2.0;0.78;0.0;FLORENCIA_LOPEZC;;;
173;MLA899214041;Apple Macbook Air;;1;Argentina;buy_it_now;Macbook Air A1370 11  Sin Pantalla Funcionando;0.62;gold_special;Buenos Aires;Sin garantía;active;40000.0;MLA1652;1;;;40000.0;TRUE;['immediate_payment', 'cart_eligible'];2020-11-28T21:52:21.000Z;used;252796362;MLA-NOTEBOOKS;0;;5_green;5.0;;normal;0.0;292.0;1.0;0.0;3DPRINTSTUDIO;;;
174;MLA865544651;Apple Macbook Air;;9;Argentina;buy_it_now;Macbook Air I3-1000ng4 256gb Ssd 8gb Ram 13.3puLG Space Gray;0.77;gold_pro;Córdoba;Garantía de fábrica: 12 meses;active;184336.01;MLA1652;1;MLA15913938;;184336.01;TRUE;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-07-01T19:01:24.000Z;new;60246795;MLA-NOTEBOOKS;0;;5_green;517.0;platinum;normal;0.01;6262.0;0.97;0.02;MAURICOMPUTACION;MLA-NOTEBOOKS;0.0;Apple MacBook Air A2179
175;MLA900647679;Apple Macbook Air;;1;Argentina;buy_it_now;Macbook Air 13.3 Retina I5 Quad Core 8gb Ssd 512gb 2020 Ya!;0.6;gold_special;Capital Federal;Garantía de fábrica: 12 meses;active;249990.0;MLA1652;1;MLA15913938;;249990.0;TRUE;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-12-11T12:22:15.000Z;new;105762620;MLA-NOTEBOOKS;0;;5_green;9.0;;normal;0.01;10.0;0.99;0.0;NICOLAS5096;MLA-NOTEBOOKS;0.0;Apple MacBook Air A2179
176;MLA897703605;Apple Macbook Air;;10;Argentina;buy_it_now;Repuestos Macbook Air 2009 A1237 ;1.0;gold_pro;Capital Federal;Sin garantía;active;990.0;MLA1652;1;;;990.0;TRUE;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];2020-11-18T11:46:15.000Z;used;81205295;MLA-NOTEBOOKS;0;6.0;5_green;7.0;;normal;0.29;20.0;0.71;0.0;ROOM16;;;
177;MLA897923473;Apple Macbook Air;;1;Argentina;buy_it_now;Macbook Air - I5 1.6 - 8gb Ram - 256gb Ssd - 89 Ciclos !!;0.66;gold_pro;Capital Federal;Sin garantía;active;150000.0;MLA1652;1;;;150000.0;TRUE;['good_quality_picture', 'immediate_payment', 'cart_eligible'];2020-11-19T15:47:47.000Z;used;15988493;MLA-NOTEBOOKS;0;;5_green;2.0;;normal;0.0;9.0;1.0;0.0;JOSESAINO;;;
178;MLA900801182;Apple Macbook Air;;1;Argentina;buy_it_now;Macbook Air 13  Core I5 1.1 Ghz 8 Gb Ram 512 Gb - Gold/unica;0.66;gold_special;Córdoba;Garantía de fábrica: 12 meses;active;339000.0;MLA1652;1;MLA15555683;;339000.0;TRUE;['brand_verified', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-12-12T05:44:25.000Z;new;95031490;MLA-NOTEBOOKS;0;0.0;5_green;2.0;;normal;0.0;14.0;1.0;0.0;SERVIMORTEROS;MLA-NOTEBOOKS;0.0;Apple MacBook Air A1932 (True Tone 2019)
179;MLA897749344;Apple Macbook Air;;1;Argentina;buy_it_now;Macbook Air 2020 13'' Chip M1 Mgna3e/a 8gb/256gb Caba&gba;0.88;gold_special;Capital Federal;Garantía de fábrica: 12 meses;active;249999.0;MLA1652;1;MLA15313470;;249999.0;TRUE;['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-11-18T16:26:29.000Z;new;617715639;MLA-NOTEBOOKS;0;12.0;;2.0;;normal;0.0;1.0;1.0;0.0;GSMPHONES.ARGENTINA;MLA-NOTEBOOKS;0.0;Apple MacBook Air A1466 - Silver - 8 GB - 256 GB - 1440 px x 900 px - Intel HD Graphics 6000 - Intel - Core i5 - 5350U - macOS - Sierra - 10
180;MLA883604740;Apple Macbook Air;;1;Argentina;buy_it_now;Macbook Air 11' Early 2015- I5 128 Gb -6 Cuotas S/interes;0.87;gold_pro;Buenos Aires;Sin garantía;active;95000.0;MLA1652;1;;;95000.0;TRUE;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];2020-10-12T19:24:04.000Z;used;575626374;MLA-NOTEBOOKS;0;0.0;5_green;5.0;;normal;0.0;14.0;0.54;0.46;AMARTILL0;;;
181;MLA902656284;Apple Macbook Air;;1;Argentina;buy_it_now;Macbook Air 13 2017 Core I5 8gb 128gb Ssd Impecable En Caja;0.55;gold_special;Buenos Aires;Garantía del vendedor: 1 meses;active;139999.0;MLA1652;1;;;139999.0;TRUE;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];2020-12-30T14:33:46.000Z;used;270044118;MLA-NOTEBOOKS;0;0.0;5_green;6.0;;normal;0.0;21.0;0.95;0.05;CLICKTRONIC11;;;
182;MLA867832186;Apple Macbook Air;;1;Argentina;buy_it_now;Apple Macbook Air 13 Retina Mwtj2ll/a I3 8gb 256gb 2020 _s;0.7;gold_special;Capital Federal;Garantía de fábrica: 6 meses;active;271362.0;MLA1652;1;;;271362.0;TRUE;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-07-13T18:42:13.000Z;new;470817630;MLA-NOTEBOOKS;0;;5_green;193.0;gold;normal;0.01;1863.0;0.96;0.03;HDMI ONLINE;;;
183;MLA877232510;Apple Macbook Air;;1;Argentina;buy_it_now;Apple Macbook Air 13 I5 1.1 Ghz 8gb 512gb Mvh42e/a _s;0.7;gold_special;Capital Federal;Garantía de fábrica: 6 meses;active;308817.6;MLA1652;1;;;308817.6;TRUE;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-09-07T18:10:31.000Z;new;470817630;MLA-NOTEBOOKS;0;;5_green;193.0;gold;normal;0.01;1863.0;0.96;0.03;HDMI ONLINE;;;
184;MLA902461032;Apple Macbook Air;;1;Argentina;buy_it_now;Nueva Macbook Air - Chip M1 -13.3-  512 Gb Ssd- 8gb Ram ;0.9;gold_special;Capital Federal;Garantía de fábrica: 12 meses;active;319999.0;MLA1652;1;MLA15913938;;319999.0;TRUE;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-12-28T19:19:51.000Z;new;83671985;MLA-NOTEBOOKS;0;4.0;5_green;2.0;;normal;0.0;16.0;1.0;0.0;NEW GADGETS;MLA-NOTEBOOKS;0.0;Apple MacBook Air A2179
185;MLA884719095;Apple Macbook Air;;1;Argentina;buy_it_now;Apple Macbook Air 13 Retina Mwtj2le/a I3 8gb 256gb 2020 _s;0.7;gold_special;Capital Federal;Garantía de fábrica: 6 meses;active;271362.0;MLA1652;1;;;271362.0;TRUE;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-10-20T21:25:32.000Z;new;470817630;MLA-NOTEBOOKS;0;0.0;5_green;193.0;gold;normal;0.01;1863.0;0.96;0.03;HDMI ONLINE;;;
186;MLA904532096;Apple Macbook Air;;1;Argentina;buy_it_now;Macbook Air 2020 I3 8gb 256 Nueva Caja Cerrada Y Sellada;0.77;gold_special;Capital Federal;Garantía de fábrica: 12 meses;active;164899.0;MLA1652;1;MLA15913938;;164899.0;TRUE;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2021-01-17T00:52:08.000Z;new;58859763;MLA-NOTEBOOKS;0;0.0;5_green;10.0;;normal;0.0;14.0;1.0;0.0;CAMERA&NOTEBOOKS;MLA-NOTEBOOKS;0.0;Apple MacBook Air A2179
187;MLA903998621;Apple Macbook Air;;999;Argentina;buy_it_now;Laptop Macbook Air Apple 256gb M1 Chip Webcam Hd Bt 5.0 ;1.0;gold_pro;Capital Federal;Garantía del vendedor: 3 meses;active;249999.0;MLA1652;500;MLA16591146;;249999.0;TRUE;['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible'];2021-01-12T20:35:19.000Z;new;284824585;MLA-NOTEBOOKS;0;;5_green;1704.0;platinum;normal;0.02;16671.0;0.93;0.05;SKY.VISION ELECTRONICA;MLA-NOTEBOOKS;0.0;Apple MacBook Air A2337
188;MLA900779096;Apple Macbook Air;;1;Argentina;buy_it_now;Macbook Air M1 (consulta Descuento);0.66;gold_special;Capital Federal;Garantía de fábrica: 12 meses;active;220000.0;MLA1652;1;;;220000.0;TRUE;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-12-11T23:30:55.000Z;new;12403531;MLA-NOTEBOOKS;0;;;5.0;;normal;0.0;2.0;1.0;0.0;GUILLERMOORELLANO;;;
189;MLA901208068;Apple Macbook Air;;1;Argentina;buy_it_now;Macbook Air 1.6ghz I5 8gb 256gb Mediados De 2019;0.75;gold_pro;Capital Federal;Garantía de fábrica: 12 meses;active;255000.0;MLA1652;1;;;255000.0;TRUE;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];2020-12-15T22:53:57.000Z;used;48716291;MLA-NOTEBOOKS;0;;5_green;1.0;;normal;0.01;13.0;0.99;0.0;MAXIHO;;;
190;MLA904053156;Apple Macbook Air;;1;Argentina;buy_it_now;Notebook Macbook Air Apple M1 Chip 512gb Ssd 13,3´´ 16-core ;0.9;gold_special;Capital Federal;Garantía del vendedor: 3 meses;active;249999.0;MLA1652;1;MLA16591147;;249999.0;TRUE;['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2021-01-13T12:56:52.000Z;new;309453406;MLA-NOTEBOOKS;0;;5_green;2560.0;platinum;normal;0.01;25700.0;0.94;0.05;BAZA 10;MLA-NOTEBOOKS;0.0;Apple MacBook Air A2337 - Space gray - 8 GB - 512 GB - 2560 px x 1600 px - Apple GPU - Apple - M1 - macOS - X - 11
191;MLA885977874;Apple Macbook Air;;999;Argentina;buy_it_now;Notebook Macbook Air 10th Gen 256gb 8gb Ram 13,3´´ Garantia;0.8;gold_pro;Capital Federal;Garantía del vendedor: 3 meses;active;209999.0;MLA1652;500;MLA15913938;;209999.0;TRUE;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-10-29T15:54:26.000Z;new;284824585;MLA-NOTEBOOKS;0;;5_green;1704.0;platinum;normal;0.02;16671.0;0.93;0.05;SKY.VISION ELECTRONICA;MLA-NOTEBOOKS;0.0;Apple MacBook Air A2179
192;MLA904594610;Apple Macbook Air;;1;Argentina;buy_it_now;Macbook Air A1369 13 - I5/4gb/128gb-pantalla Partida Partida;0.62;gold_special;Capital Federal;Sin garantía;active;29999.0;MLA1652;1;;;29999.0;TRUE;['immediate_payment', 'cart_eligible'];2021-01-17T21:00:17.000Z;used;80055651;MLA-NOTEBOOKS;0;2.0;5_green;8.0;;normal;0.0;36.0;1.0;0.0;DONHOMER;;;
193;MLA904055844;Apple Macbook Air;;1;Argentina;buy_it_now;Laptop Macbook Air Apple 512gb M1 Chip 16-core Neural Engine;0.9;gold_special;Capital Federal;Garantía del vendedor: 3 meses;active;249999.0;MLA1652;1;MLA16591147;;249999.0;TRUE;['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible'];2021-01-13T13:15:51.000Z;new;284824585;MLA-NOTEBOOKS;0;5.0;5_green;1704.0;platinum;normal;0.02;16671.0;0.93;0.05;SKY.VISION ELECTRONICA;MLA-NOTEBOOKS;0.0;Apple MacBook Air A2337 - Space gray - 8 GB - 512 GB - 2560 px x 1600 px - Apple GPU - Apple - M1 - macOS - X - 11
194;MLA884325324;Apple Macbook Air;;1;Argentina;buy_it_now;Usb-c Power Adapter 29 Watts Apple Original;0.9;gold_pro;Buenos Aires;Garantía de fábrica: 12 meses;active;8999.0;MLA1652;1;;;8999.0;TRUE;['poor_quality_picture', 'poor_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible'];2020-10-17T18:30:55.000Z;new;85603383;MLA-NOTEBOOKS;0;;5_green;3.0;;normal;0.0;12.0;1.0;0.0;FERCHU_14;;;
195;MLA885978699;Apple Macbook Air;;999;Argentina;buy_it_now;Macbook Air 10th Gen Apple 256gb Ssd 8gb Ram Touch Id 13,3´´;0.8;gold_pro;Capital Federal;Garantía del vendedor: 3 meses;active;209999.0;MLA1652;500;MLA15913938;;209999.0;TRUE;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-10-29T15:56:32.000Z;new;119914491;MLA-NOTEBOOKS;0;;5_green;1886.0;platinum;normal;0.02;16832.0;0.95;0.03;GAMESTATION ARG;MLA-NOTEBOOKS;0.0;Apple MacBook Air A2179
196;MLA864017595;Apple Macbook Air;;1;Argentina;buy_it_now;Macbook Air 2018 16/512;0.62;gold_special;Capital Federal;Sin garantía;active;240000.0;MLA1652;1;MLA15543662;;240000.0;TRUE;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];2020-06-23T19:52:17.000Z;used;168431889;MLA-NOTEBOOKS;0;;;0.0;;normal;0.0;0.0;1.0;0.0;HS1536;MLA-NOTEBOOKS;0.0;Apple MacBook Air A1932 (late 2018)
