;index;item_id;product;price;accepts_mercadopago;listing_type_id;available_quantity;initial_quantity;original_price;title;category_id;health;catalog_product_id;warranty;domain_id;sold_quantity;buying_mode;official_store_id;seller_address.state.name;start_time;status;condition;tags;seller_address.country.name;seller_id;base_price;questions_total;user_seller_reputation.transactions.completed;user_seller_reputation.transactions.ratings.neutral;user_nickname;user_seller_reputation.transactions.ratings.negative;user_seller_reputation.level_id;user_seller_reputation.transactions.ratings.positive;user_seller_reputation.power_seller_status;user_user_type;user_seller_reputation.transactions.canceled;product_sold_quantity;product_domain_id;product_name
159;159;MLA874588451;Microsoft Surface;120499.0;TRUE;gold_special;1;10;;Tablet Microsoft Surface Pro 12.3 2736 X 1824 Touchscreen Pc;MLA82085;0.55;;Garantía de fábrica: 6 meses;MLA-TABLETS;0;buy_it_now;;Capital Federal;2020-08-22T04:59:12.000Z;active;new;['good_quality_picture', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];Argentina;629655808;120499.0;;0.0;1.0;VECA8533626;0.0;;0.0;;normal;5.0;;;
160;160;MLA896968000;Microsoft Surface;423499.0;TRUE;gold_special;1;10;;Notebook Microsoft Surface Book 2 15-inch 1tb I7 2-in-1 Lapt;MLA1652;0.77;;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-11-12T23:07:38.000Z;active;new;['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible'];Argentina;72912690;423499.0;0.0;11.0;0.0;CAMCAFA;0.0;4_light_green;1.0;;normal;0.0;;;
161;161;MLA874582745;Microsoft Surface;159499.0;TRUE;gold_special;1;10;;Tablet Est Microsoft Surface Pro 7 12.3 Inch Touchscreen Pc;MLA82085;0.55;;Garantía de fábrica: 6 meses;MLA-TABLETS;0;buy_it_now;;Capital Federal;2020-08-22T04:58:40.000Z;active;new;['incomplete_technical_specs', 'good_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;629655808;159499.0;;0.0;1.0;VECA8533626;0.0;;0.0;;normal;5.0;;;
162;162;MLA874585836;Microsoft Surface;157499.0;TRUE;gold_special;1;10;;Tablet Microsoft Surface Pro 4 12.3 Platinum Signature Type;MLA82085;0.54;MLA6129248;Garantía de fábrica: 6 meses;MLA-TABLETS;0;buy_it_now;;Capital Federal;2020-08-22T04:58:51.000Z;active;new;['catalog_listing_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];Argentina;629655808;157499.0;0.0;0.0;1.0;VECA8533626;0.0;;0.0;;normal;5.0;0.0;MLA-TABLETS;Microsoft Surface Pro 4
163;163;MLA896972406;Microsoft Surface;363499.0;TRUE;gold_special;1;10;;Notebook Microsoft Surface Book 2 15 Intel Core I7 16gb Ram;MLA1652;0.77;;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-11-12T23:13:26.000Z;active;new;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;72912690;363499.0;;11.0;0.0;CAMCAFA;0.0;4_light_green;1.0;;normal;0.0;;;
164;164;MLA874586387;Microsoft Surface;137499.0;TRUE;gold_special;1;10;;Tablet Microsoft Vdh-00001 Surface Pro 7 12.3 Inch Touch Int;MLA82085;0.55;;Garantía de fábrica: 6 meses;MLA-TABLETS;0;buy_it_now;;Capital Federal;2020-08-22T04:59:05.000Z;active;new;['good_quality_picture', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];Argentina;629655808;137499.0;;0.0;1.0;VECA8533626;0.0;;0.0;;normal;5.0;;;
165;165;MLA874586569;Microsoft Surface;153499.0;TRUE;gold_special;1;10;;Tablet Microsoft Surface Pro 7 12.3 Touchscreen Pc Bundle Su;MLA82085;0.55;;Garantía de fábrica: 6 meses;MLA-TABLETS;0;buy_it_now;;Capital Federal;2020-08-22T04:59:11.000Z;active;new;['good_quality_picture', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];Argentina;629655808;153499.0;;0.0;1.0;VECA8533626;0.0;;0.0;;normal;5.0;;;
166;166;MLA896971012;Microsoft Surface;342499.0;TRUE;gold_special;1;10;;Notebook Microsoft Surface Book 3 15 Touch-screen 10th Gen;MLA1652;0.8;MLA16267566;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-11-12T23:09:55.000Z;active;new;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;72912690;342499.0;0.0;11.0;0.0;CAMCAFA;0.0;4_light_green;1.0;;normal;0.0;0.0;MLA-NOTEBOOKS;"Microsoft Surface Book 3 15"""
167;167;MLA874585313;Microsoft Surface;114499.0;TRUE;gold_special;1;10;;Tablet Microsoft Ljj-00001 Surface Pro 5th Gen Intel Core M3;MLA82085;0.55;;Garantía de fábrica: 6 meses;MLA-TABLETS;0;buy_it_now;;Capital Federal;2020-08-22T04:58:40.000Z;active;new;['good_quality_picture', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];Argentina;629655808;114499.0;;0.0;1.0;VECA8533626;0.0;;0.0;;normal;5.0;;;
168;168;MLA874585135;Microsoft Surface;160499.0;TRUE;gold_special;1;10;;Tablet Microsoft Surface Pro 6 12.3 Pixelsense Touchscreen;MLA82085;0.55;;Garantía de fábrica: 6 meses;MLA-TABLETS;0;buy_it_now;;Capital Federal;2020-08-22T04:58:36.000Z;active;new;['good_quality_picture', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];Argentina;629655808;160499.0;;0.0;1.0;VECA8533626;0.0;;0.0;;normal;5.0;;;
169;169;MLA896970593;Microsoft Surface;402499.0;TRUE;gold_special;1;10;;Notebook Microsoft Surface Book 2 15intel Core I7 16gb Ram 1;MLA1652;0.77;;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-11-12T23:10:38.000Z;active;new;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;72912690;402499.0;0.0;11.0;0.0;CAMCAFA;0.0;4_light_green;1.0;;normal;0.0;;;
170;170;MLA874588054;Microsoft Surface;183499.0;TRUE;gold_special;1;10;;Tablet Microsoft Surface Pro X Jql-00001 13 128gb Wifi + 4g;MLA82085;0.55;;Garantía de fábrica: 6 meses;MLA-TABLETS;0;buy_it_now;;Capital Federal;2020-08-22T04:58:58.000Z;active;new;['incomplete_technical_specs', 'poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;629655808;183499.0;;0.0;1.0;VECA8533626;0.0;;0.0;;normal;5.0;;;
171;171;MLA874588374;Microsoft Surface;137499.0;TRUE;gold_special;1;10;;Tablet Microsoft Qwu-00001 Surface Pro 7 12.3 Inch Touch Int;MLA82085;0.55;;Garantía de fábrica: 6 meses;MLA-TABLETS;0;buy_it_now;;Capital Federal;2020-08-22T04:59:10.000Z;active;new;['incomplete_technical_specs', 'good_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;629655808;137499.0;0.0;0.0;1.0;VECA8533626;0.0;;0.0;;normal;5.0;;;
172;172;MLA896972327;Microsoft Surface;460499.0;TRUE;gold_special;1;10;;Notebook Microsoft Surface Book 3 15 Touch-screen 10th 9766;MLA1652;0.8;MLA16267566;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-11-12T23:12:46.000Z;active;new;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;72912690;460499.0;;11.0;0.0;CAMCAFA;0.0;4_light_green;1.0;;normal;0.0;0.0;MLA-NOTEBOOKS;"Microsoft Surface Book 3 15"""
173;173;MLA874586444;Microsoft Surface;308499.0;TRUE;gold_special;1;10;;Tablet Microsoft Surface Pro 7 Vnx-00001 12.3 Touch Screen I;MLA82085;0.55;;Garantía de fábrica: 6 meses;MLA-TABLETS;0;buy_it_now;;Capital Federal;2020-08-22T04:59:08.000Z;active;new;['good_quality_picture', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];Argentina;629655808;308499.0;;0.0;1.0;VECA8533626;0.0;;0.0;;normal;5.0;;;
174;174;MLA874588290;Microsoft Surface;276499.0;TRUE;gold_special;1;10;;Tablet Microsoft Surface Pro 7 Qwv-00007 12.3 Touch Screen I;MLA82085;0.55;;Garantía de fábrica: 6 meses;MLA-TABLETS;0;buy_it_now;;Capital Federal;2020-08-22T04:59:07.000Z;active;new;['good_quality_picture', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];Argentina;629655808;276499.0;;0.0;1.0;VECA8533626;0.0;;0.0;;normal;5.0;;;
175;175;MLA896974694;Microsoft Surface;285499.0;TRUE;gold_special;1;10;;Notebook Microsoft Surface Book 2 15 Intel Core I5 16gb Ram;MLA1652;0.77;;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-11-12T23:12:20.000Z;active;new;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;72912690;285499.0;0.0;11.0;0.0;CAMCAFA;0.0;4_light_green;1.0;;normal;0.0;;;
176;176;MLA874582769;Microsoft Surface;117499.0;TRUE;gold_special;1;10;;Tablet Microsoft Surface Pro 12.3 4gb 128gb Platinum + Black;MLA82085;0.55;;Garantía de fábrica: 6 meses;MLA-TABLETS;0;buy_it_now;;Capital Federal;2020-08-22T04:58:41.000Z;active;new;['good_quality_picture', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];Argentina;629655808;117499.0;;0.0;1.0;VECA8533626;0.0;;0.0;;normal;5.0;;;
177;177;MLA874585681;Microsoft Surface;157499.0;TRUE;gold_special;1;10;;Tablet Microsoft Vdv-00001 Surface Pro 7 12.3 Inch Touch Int;MLA82085;0.55;;Garantía de fábrica: 6 meses;MLA-TABLETS;0;buy_it_now;;Capital Federal;2020-08-22T04:58:47.000Z;active;new;['good_quality_picture', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];Argentina;629655808;157499.0;0.0;0.0;1.0;VECA8533626;0.0;;0.0;;normal;5.0;;;
178;178;MLA896968283;Microsoft Surface;398499.0;TRUE;gold_special;1;10;;Notebook Microsoft Surface Book 2 13 Inch I7 16gb Ram 1tb Ss;MLA1652;0.66;;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-11-12T23:08:18.000Z;active;new;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;72912690;398499.0;0.0;11.0;0.0;CAMCAFA;0.0;4_light_green;1.0;;normal;0.0;;;
179;179;MLA874586381;Microsoft Surface;295499.0;TRUE;gold_special;1;10;;Tablet Microsoft Surface Pro X 13 Microsoft Sq1 16gb Ram 512;MLA82085;0.55;;Garantía de fábrica: 6 meses;MLA-TABLETS;0;buy_it_now;;Capital Federal;2020-08-22T04:59:04.000Z;active;new;['good_quality_picture', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];Argentina;629655808;295499.0;0.0;0.0;1.0;VECA8533626;0.0;;0.0;;normal;5.0;;;
180;180;MLA874587315;Microsoft Surface;191499.0;TRUE;gold_special;1;10;;Tablet Microsoft Qwv-00007 Surface Pro 7 12.3 Inch Touch Int;MLA82085;0.55;;Garantía de fábrica: 6 meses;MLA-TABLETS;0;buy_it_now;;Capital Federal;2020-08-22T04:59:12.000Z;active;new;['good_quality_picture', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];Argentina;629655808;191499.0;;0.0;1.0;VECA8533626;0.0;;0.0;;normal;5.0;;;
181;181;MLA896962636;Microsoft Surface;344499.0;TRUE;gold_special;1;10;;Notebook Microsoft Surface Book 2 13.5 Inch 1tb I7 16gb Ram;MLA1652;0.77;;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-11-12T22:56:54.000Z;active;new;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;72912690;344499.0;0.0;11.0;0.0;CAMCAFA;0.0;4_light_green;1.0;;normal;0.0;;;
182;182;MLA874588205;Microsoft Surface;107499.0;TRUE;gold_special;1;10;;Tablet Microsoft Surface Pro Black Type Cover Model 179 2596;MLA82085;0.55;;Garantía de fábrica: 6 meses;MLA-TABLETS;0;buy_it_now;;Capital Federal;2020-08-22T04:59:03.000Z;active;new;['good_quality_picture', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];Argentina;629655808;107499.0;;0.0;1.0;VECA8533626;0.0;;0.0;;normal;5.0;;;
183;183;MLA874584923;Microsoft Surface;122499.0;TRUE;gold_special;1;10;;Tablet Microsoft Surface Pro 5th Gen Ljj-00001 12.3 Touch-sc;MLA82085;0.55;;Garantía de fábrica: 6 meses;MLA-TABLETS;0;buy_it_now;;Capital Federal;2020-08-22T04:58:43.000Z;active;new;['good_quality_picture', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];Argentina;629655808;122499.0;;0.0;1.0;VECA8533626;0.0;;0.0;;normal;5.0;;;
184;184;MLA896964730;Microsoft Surface;416499.0;TRUE;gold_special;1;10;;Notebook Microsoft Surface Book 2 15 Inch 1tb I7 16gb Ram Bu;MLA1652;0.66;;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-11-12T23:06:17.000Z;active;new;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;72912690;416499.0;;11.0;0.0;CAMCAFA;0.0;4_light_green;1.0;;normal;0.0;;;
185;185;MLA874587090;Microsoft Surface;179499.0;TRUE;gold_special;1;10;;Tablet Microsoft Vdv-00001 Surface Pro 7 12.3-inch Touch Int;MLA82085;0.55;;Garantía de fábrica: 6 meses;MLA-TABLETS;0;buy_it_now;;Capital Federal;2020-08-22T04:59:00.000Z;active;new;['good_quality_picture', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];Argentina;629655808;179499.0;0.0;0.0;1.0;VECA8533626;0.0;;0.0;;normal;5.0;;;
186;186;MLA874588069;Microsoft Surface;140499.0;TRUE;gold_special;1;10;;Tablet Est Microsoft Surface Pro Black Teclado & Surface Pen;MLA82085;0.5;;Garantía de fábrica: 6 meses;MLA-TABLETS;0;buy_it_now;;Capital Federal;2020-08-22T04:58:58.000Z;active;new;['incomplete_technical_specs', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;629655808;140499.0;;0.0;1.0;VECA8533626;0.0;;0.0;;normal;5.0;;;
187;187;MLA874588201;Microsoft Surface;144499.0;TRUE;gold_special;1;10;;Tablet Microsoft Surface Pro 4 Intel Core I5128 Gb Bundle Bl;MLA82085;0.45;MLA6129248;Garantía de fábrica: 6 meses;MLA-TABLETS;0;buy_it_now;;Capital Federal;2020-08-22T04:59:03.000Z;active;new;['poor_quality_thumbnail', 'catalog_listing_eligible', 'incomplete_technical_specs', 'poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;629655808;144499.0;;0.0;1.0;VECA8533626;0.0;;0.0;;normal;5.0;0.0;MLA-TABLETS;Microsoft Surface Pro 4
188;188;MLA874582704;Microsoft Surface;402499.0;TRUE;gold_special;1;10;;Tablet Microsoft Surface Laptop 3 Business Ultra-thin 15 To;MLA82085;0.5;;Garantía de fábrica: 6 meses;MLA-TABLETS;0;buy_it_now;;Capital Federal;2020-08-22T04:58:39.000Z;active;new;['incomplete_technical_specs', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;629655808;402499.0;;0.0;1.0;VECA8533626;0.0;;0.0;;normal;5.0;;;
189;189;MLA874586962;Microsoft Surface;172499.0;TRUE;gold_special;1;10;;Tablet Microsoft Qwv-00007 Surface Pro 7 12.3 Inch Touch Int;MLA82085;0.55;;Garantía de fábrica: 6 meses;MLA-TABLETS;0;buy_it_now;;Capital Federal;2020-08-22T04:58:51.000Z;active;new;['good_quality_picture', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];Argentina;629655808;172499.0;;0.0;1.0;VECA8533626;0.0;;0.0;;normal;5.0;;;
190;190;MLA874585366;Microsoft Surface;303499.0;TRUE;gold_special;1;10;;Tablet Microsoft Vat-00001 Surface Pro 7 12.3-inch Touch Int;MLA82085;0.55;;Garantía de fábrica: 6 meses;MLA-TABLETS;0;buy_it_now;;Capital Federal;2020-08-22T04:58:40.000Z;active;new;['good_quality_picture', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];Argentina;629655808;303499.0;;0.0;1.0;VECA8533626;0.0;;0.0;;normal;5.0;;;
191;191;MLA874586308;Microsoft Surface;162499.0;TRUE;gold_special;1;10;;Tablet Est Microsoft Surface Pro 7 Sp7 12.3 10-point Touch;MLA82085;0.55;;Garantía de fábrica: 6 meses;MLA-TABLETS;0;buy_it_now;;Capital Federal;2020-08-22T04:58:59.000Z;active;new;['good_quality_picture', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];Argentina;629655808;162499.0;0.0;0.0;1.0;VECA8533626;0.0;;0.0;;normal;5.0;;;
192;192;MLA874588535;Microsoft Surface;140499.0;TRUE;gold_special;1;10;;Tablet Est Microsoft Surface Pro 7 12.3 Touch-screen 2736 X;MLA82085;0.55;;Garantía de fábrica: 6 meses;MLA-TABLETS;0;buy_it_now;;Capital Federal;2020-08-22T04:59:44.000Z;active;new;['good_quality_picture', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];Argentina;629655808;140499.0;;0.0;1.0;VECA8533626;0.0;;0.0;;normal;5.0;;;
193;193;MLA874586219;Microsoft Surface;171499.0;TRUE;gold_special;1;10;;Tablet 2014 Est Microsoft Surface Pro 3 Core I3-4020y 4g 64g;MLA82085;0.45;MLA6356843;Garantía de fábrica: 6 meses;MLA-TABLETS;0;buy_it_now;;Capital Federal;2020-08-22T04:58:54.000Z;active;new;['poor_quality_thumbnail', 'catalog_listing_eligible', 'incomplete_technical_specs', 'poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;629655808;171499.0;0.0;0.0;1.0;VECA8533626;0.0;;0.0;;normal;5.0;0.0;MLA-TABLETS;Microsoft Surface Pro 3
194;194;MLA874586246;Microsoft Surface;211499.0;TRUE;gold_special;1;10;;Tablet Microsoft Surface Pro 7 Bundle 10th Gen Intel Core I;MLA82085;0.55;;Garantía de fábrica: 6 meses;MLA-TABLETS;0;buy_it_now;;Capital Federal;2020-08-22T04:58:55.000Z;active;new;['good_quality_picture', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];Argentina;629655808;211499.0;0.0;0.0;1.0;VECA8533626;0.0;;0.0;;normal;5.0;;;
195;195;MLA874587372;Microsoft Surface;130499.0;TRUE;gold_special;1;10;;Tablet Est Microsoft Surface Pro Black Type Cover & Office H;MLA82085;0.5;;Garantía de fábrica: 6 meses;MLA-TABLETS;0;buy_it_now;;Capital Federal;2020-08-22T04:59:16.000Z;active;new;['incomplete_technical_specs', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;629655808;130499.0;0.0;0.0;1.0;VECA8533626;0.0;;0.0;;normal;5.0;;;
196;196;MLA874588145;Microsoft Surface;128499.0;TRUE;gold_special;1;10;;Tablet Est Microsoft Surface Pro 7 12.3 Inch Touchscreen Pc;MLA82085;0.55;;Garantía de fábrica: 6 meses;MLA-TABLETS;0;buy_it_now;;Capital Federal;2020-08-22T04:59:01.000Z;active;new;['good_quality_picture', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];Argentina;629655808;128499.0;0.0;0.0;1.0;VECA8533626;0.0;;0.0;;normal;5.0;;;
197;197;MLA874585658;Microsoft Surface;173499.0;TRUE;gold_special;1;10;;Tablet Microsoft Surface Pro 3 12-inch 128 Gb Intel Core I5;MLA82085;0.5;MLA16836124;Garantía de fábrica: 6 meses;MLA-TABLETS;0;buy_it_now;;Capital Federal;2020-08-22T04:58:47.000Z;active;new;['incomplete_technical_specs', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;629655808;173499.0;0.0;0.0;1.0;VECA8533626;0.0;;0.0;;normal;5.0;0.0;MLA-TABLETS;Microsoft Surface Pro 7 i5
198;198;MLA874585789;Microsoft Surface;187499.0;TRUE;gold_special;1;10;;Tablet Microsoft Surface Pro 6 12.3 Pixelsense Touchscreen;MLA82085;0.55;;Garantía de fábrica: 6 meses;MLA-TABLETS;0;buy_it_now;;Capital Federal;2020-08-22T04:58:50.000Z;active;new;['good_quality_picture', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];Argentina;629655808;187499.0;0.0;0.0;1.0;VECA8533626;0.0;;0.0;;normal;5.0;;;
199;199;MLA874586067;Microsoft Surface;202499.0;TRUE;gold_special;1;10;;Tablet Microsoft Puv-00001 Surface Pro 7 12.3 Inch Touch Int;MLA82085;0.55;;Garantía de fábrica: 6 meses;MLA-TABLETS;0;buy_it_now;;Capital Federal;2020-08-22T04:58:47.000Z;active;new;['good_quality_picture', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];Argentina;629655808;202499.0;0.0;0.0;1.0;VECA8533626;0.0;;0.0;;normal;5.0;;;
200;200;MLA865606925;Apple Macbook;160000.0;TRUE;gold_special;1;33;;Apple Macbook Air 13.3' 2020 Intel I3 8gb 256gb;MLA1652;0.75;MLA15913938;Garantía del vendedor: 6 meses;MLA-NOTEBOOKS;15;buy_it_now;;Capital Federal;2020-07-02T00:57:57.000Z;active;new;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible'];Argentina;5276693;160000.0;;2672.0;0.02;HARLEM;0.01;5_green;0.97;platinum;normal;249.0;0.0;MLA-NOTEBOOKS;Apple MacBook Air A2179
201;201;MLA902168595;Apple Macbook;154900.0;TRUE;gold_special;1;5;;Apple Macbook Air 13.3 Intel Core I3 256gb Ssd, 8gb Envios;MLA1652;0.87;MLA15913938;Garantía de fábrica: 12 meses;MLA-NOTEBOOKS;4;buy_it_now;;Córdoba;2020-12-24T15:15:11.000Z;active;new;['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;158169010;154900.0;;4421.0;0.01;COATI DIGITAL;0.01;5_green;0.98;platinum;normal;360.0;0.0;MLA-NOTEBOOKS;Apple MacBook Air A2179
202;202;MLA871311137;Apple Macbook;200000.0;TRUE;gold_special;1;8;;Apple Macbook Air 13 Core I5 8gb 512gb Ssd Modelo 2020;MLA1652;0.87;;Garantía del vendedor: 6 meses;MLA-NOTEBOOKS;6;buy_it_now;;Capital Federal;2020-08-02T06:21:45.000Z;active;new;['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible'];Argentina;5276693;200000.0;;2672.0;0.02;HARLEM;0.01;5_green;0.97;platinum;normal;249.0;;;
203;203;MLA865569740;Apple Macbook;225000.0;TRUE;gold_special;1;34;;Macbook Air 13.3 Intel Core I5 512gb Ssd, 8gb (nuevo Modelo);MLA1652;0.87;;Garantía de fábrica: 12 meses;MLA-NOTEBOOKS;15;buy_it_now;;Capital Federal;2020-07-01T20:54:03.000Z;active;new;['good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;44778367;225000.0;;7695.0;0.0;EAGLETECHNOLOGY;0.01;5_green;0.99;platinum;normal;436.0;;;
204;204;MLA903181331;Apple Macbook;459999.0;TRUE;gold_special;1;5;;Apple Macbook Pro 16 2020 Touch Bar Intel Core I7 512gb;MLA1652;0.87;;Garantía de fábrica: 12 meses;MLA-NOTEBOOKS;1;buy_it_now;1938;Buenos Aires;2021-01-05T15:15:27.000Z;active;new;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;608846165;459999.0;4.0;189893.0;0.03;ELECTRONICAFLA;0.07;5_green;0.9;platinum;brand;8492.0;;;
205;205;MLA896864876;Apple Macbook;154499.0;TRUE;gold_special;2;10;;Apple Macbook Air 2020 13.3 Core I3 8gb 256gb A2179 1,29kg;MLA1652;0.87;MLA15913938;Garantía de fábrica: 12 meses;MLA-NOTEBOOKS;6;buy_it_now;;Capital Federal;2020-11-12T13:17:42.000Z;active;new;['loyalty_discount_eligible', 'brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;86898163;154499.0;21.0;27381.0;0.01;OFERTAS INFORMATICAS;0.01;5_green;0.98;platinum;normal;1415.0;0.0;MLA-NOTEBOOKS;Apple MacBook Air A2179
206;206;MLA831825009;Apple Macbook;259999.0;TRUE;gold_pro;10500;20901;;Macbook Air 2020 Retina Sensor Id Ssd256gb 18 Cuotas Sin Int;MLA1652;1.0;MLA15913938;Garantía del vendedor: 12 meses;MLA-NOTEBOOKS;12;buy_it_now;;Capital Federal;2019-12-26T17:37:14.000Z;active;new;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;225480741;259999.0;;4409.0;0.0;MLSERCOFIN;0.0;5_green;1.0;platinum;normal;335.0;0.0;MLA-NOTEBOOKS;Apple MacBook Air A2179
207;207;MLA903404556;Apple Macbook;155999.0;TRUE;gold_special;1;3;;Apple Macbook Air 13.3 Español Intel Core I3 256gb Ssd 8gb;MLA1652;0.87;MLA15913938;Garantía de fábrica: 1 años;MLA-NOTEBOOKS;2;buy_it_now;;Capital Federal;2021-01-07T02:09:31.000Z;active;new;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;53644240;155999.0;;623.0;0.01;TRICU3O;0.0;5_green;0.99;silver;normal;31.0;0.0;MLA-NOTEBOOKS;Apple MacBook Air A2179
